id,providers
480603,['Amazon Prime Video']
472140,['Amazon Prime Video']
444931,['Amazon Prime Video']
423536,['Amazon Prime Video']
414027,"['Netflix', 'Stan']"
769738,['Amazon Prime Video']
445004,['Amazon Prime Video']
422553,['Amazon Prime Video']
408272,['Netflix']
460846,['Netflix']
461631,['Amazon Prime Video']
444513,['Netflix']
425134,['Stan']
443381,['Amazon Prime Video']
293167,['Netflix']
452035,['Amazon Prime Video']
446909,['Amazon Prime Video']
449479,['Netflix']
397442,['Netflix']
524034,['Netflix']
445821,['Stan']
371638,['Stan']
649337,['Amazon Prime Video']
446048,['Netflix']
441996,['Stan']
440777,['Amazon Prime Video']
432615,['Netflix']
415086,['Netflix']
401845,['Amazon Prime Video']
476036,['Amazon Prime Video']
336890,['Stan']
448090,['Amazon Prime Video']
445913,['Amazon Prime Video']
473511,['Amazon Prime Video']
395992,['Netflix']
417644,['Netflix']
305470,"['Amazon Prime Video', 'Stan']"
295693,"['Netflix', 'Amazon Prime Video']"
283591,['Stan']
137116,['Netflix']
1024638,['Amazon Prime Video']
425124,['Amazon Prime Video']
401743,['Netflix']
289222,['Stan']
514813,['Amazon Prime Video']
646816,['Amazon Prime Video']
449359,['Netflix']
448654,['Amazon Prime Video']
315837,['Netflix']
449672,['Amazon Prime Video']
416477,"['Amazon Prime Video', 'Stan']"
408616,['Stan']
406104,['Amazon Prime Video']
376134,['Netflix']
317560,['Netflix']
638040,['Stan']
418833,['Amazon Prime Video']
412194,['Amazon Prime Video']
691530,['Amazon Prime Video']
440397,['Amazon Prime Video']
651089,['Amazon Prime Video']
836665,['Amazon Prime Video']
429765,['Netflix']
421443,['Amazon Prime Video']
353070,"['Netflix', 'Stan']"
462392,['Amazon Prime Video']
447419,['Amazon Prime Video']
438468,['Netflix']
465669,['Amazon Prime Video']
402542,['Amazon Prime Video']
400928,['Stan']
337339,['Stan']
464000,['Amazon Prime Video']
443700,['Amazon Prime Video']
419700,['Netflix']
390407,['Netflix']
461821,['Amazon Prime Video']
459583,['Amazon Prime Video']
452812,['Amazon Prime Video']
459293,['Amazon Prime Video']
451709,['Netflix']
453205,['Netflix']
455736,['Amazon Prime Video']
453533,['Amazon Prime Video']
499822,['Amazon Prime Video']
414805,['Amazon Prime Video']
390054,['Netflix']
502298,['Netflix']
453296,['Amazon Prime Video']
473545,['Netflix']
469108,['Amazon Prime Video']
450608,['Amazon Prime Video']
448448,['Netflix']
538204,['Amazon Prime Video']
428449,['Stan']
454605,['Amazon Prime Video']
454361,['Netflix']
449387,['Amazon Prime Video']
455732,['Netflix']
447852,['Amazon Prime Video']
291276,['Netflix']
531185,['Amazon Prime Video']
454854,['Netflix']
430826,['Netflix']
411405,['Netflix']
456784,['Amazon Prime Video']
455601,['Netflix']
454553,['Amazon Prime Video']
834597,['Amazon Prime Video']
561905,['Amazon Prime Video']
456432,['Netflix']
456007,['Amazon Prime Video']
426272,['Netflix']
402582,['Netflix']
393561,['Stan']
376576,['Amazon Prime Video']
487047,['Netflix']
458291,['Netflix']
455592,['Amazon Prime Video']
456193,['Netflix']
452931,['Stan']
301355,['Netflix']
274857,"['Netflix', 'Stan']"
480368,['Amazon Prime Video']
460096,['Amazon Prime Video']
447058,['Amazon Prime Video']
405775,['Amazon Prime Video']
401164,['Amazon Prime Video']
382883,['Netflix']
457910,['Amazon Prime Video']
456210,['Netflix']
663528,['Amazon Prime Video']
375183,['Amazon Prime Video']
369894,['Amazon Prime Video']
523307,['Amazon Prime Video']
455034,['Amazon Prime Video']
458310,['Netflix']
455968,['Amazon Prime Video']
450594,['Amazon Prime Video']
490760,['Netflix']
483750,['Amazon Prime Video']
459210,['Amazon Prime Video']
399790,['Stan']
339846,['Amazon Prime Video']
678893,"['Netflix', 'Amazon Prime Video']"
354287,['Netflix']
76812,['Amazon Prime Video']
456191,['Amazon Prime Video']
514853,['Amazon Prime Video']
456824,['Amazon Prime Video']
527312,['Amazon Prime Video']
515319,['Amazon Prime Video']
459295,['Netflix']
297762,"['Netflix', 'Stan']"
1055481,['Amazon Prime Video']
658094,['Amazon Prime Video']
544821,['Amazon Prime Video']
490009,['Amazon Prime Video']
466854,['Amazon Prime Video']
268531,"['Netflix', 'Amazon Prime Video']"
500203,['Amazon Prime Video']
465478,['Amazon Prime Video']
462996,['Amazon Prime Video']
459716,['Amazon Prime Video']
460886,['Amazon Prime Video']
432976,['Netflix']
460296,['Amazon Prime Video']
651883,['Amazon Prime Video']
517769,['Amazon Prime Video']
464850,['Amazon Prime Video']
282035,"['Netflix', 'Amazon Prime Video']"
660698,['Amazon Prime Video']
508865,['Amazon Prime Video']
471323,"['Amazon Prime Video', 'Stan']"
456508,['Amazon Prime Video']
302150,['Amazon Prime Video']
687959,['Amazon Prime Video']
461038,['Amazon Prime Video']
457962,['Netflix']
418078,['Stan']
496565,['Amazon Prime Video']
455479,['Netflix']
402529,['Stan']
460822,['Netflix']
397422,['Netflix']
478570,['Netflix']
462650,['Netflix']
462104,['Netflix']
404733,['Stan']
406668,['Stan']
633155,['Netflix']
590178,['Amazon Prime Video']
461957,['Netflix']
403068,['Netflix']
412105,['Netflix']
461634,['Netflix']
492218,['Netflix']
461637,['Amazon Prime Video']
341287,['Amazon Prime Video']
339877,['Stan']
612459,['Amazon Prime Video']
471690,['Netflix']
316154,['Netflix']
315064,['Netflix']
471872,['Amazon Prime Video']
464399,['Amazon Prime Video']
463252,"['Netflix', 'Amazon Prime Video']"
459957,['Amazon Prime Video']
462108,['Netflix']
461963,['Amazon Prime Video']
390062,"['Netflix', 'Amazon Prime Video']"
387426,['Netflix']
339403,"['Netflix', 'Amazon Prime Video']"
386128,['Amazon Prime Video']
345914,['Stan']
934847,['Amazon Prime Video']
459068,['Amazon Prime Video']
433630,['Amazon Prime Video']
495776,['Amazon Prime Video']
494903,['Amazon Prime Video']
460227,['Amazon Prime Video']
522459,['Netflix']
492184,['Netflix']
467988,['Amazon Prime Video']
464845,['Stan']
461054,['Stan']
456048,['Amazon Prime Video']
460135,['Stan']
524695,['Amazon Prime Video']
428501,['Amazon Prime Video']
455656,['Netflix']
436274,['Amazon Prime Video']
518852,['Amazon Prime Video']
466985,['Netflix']
374720,"['Netflix', 'Stan']"
467862,['Amazon Prime Video']
684823,['Amazon Prime Video']
420279,['Stan']
417870,"['Netflix', 'Amazon Prime Video']"
575917,['Amazon Prime Video']
378236,['Netflix']
467330,['Amazon Prime Video']
466987,['Netflix']
341013,['Amazon Prime Video']
448444,['Netflix']
95608,['Amazon Prime Video']
424510,['Netflix']
539208,['Amazon Prime Video']
534126,['Amazon Prime Video']
495928,['Amazon Prime Video']
502731,['Amazon Prime Video']
470658,['Amazon Prime Video']
468366,['Netflix']
464205,['Amazon Prime Video']
461053,['Netflix']
474819,['Amazon Prime Video']
396422,['Netflix']
395834,['Stan']
353491,['Netflix']
557445,['Netflix']
523807,['Amazon Prime Video']
469679,['Amazon Prime Video']
455586,['Amazon Prime Video']
431530,"['Netflix', 'Stan']"
438970,['Amazon Prime Video']
576164,['Amazon Prime Video']
346671,['Netflix']
527091,['Amazon Prime Video']
470942,['Amazon Prime Video']
433251,['Netflix']
429200,['Netflix']
335777,['Stan']
642087,['Amazon Prime Video']
507987,['Amazon Prime Video']
472575,['Amazon Prime Video']
471424,['Amazon Prime Video']
470906,['Netflix']
390043,"['Netflix', 'Amazon Prime Video', 'Stan']"
399170,"['Amazon Prime Video', 'Stan']"
464974,"['Netflix', 'Amazon Prime Video']"
462036,['Amazon Prime Video']
406990,['Stan']
337170,"['Netflix', 'Amazon Prime Video']"
471608,['Amazon Prime Video']
482906,['Amazon Prime Video']
651260,['Amazon Prime Video']
498674,['Amazon Prime Video']
470616,['Netflix']
470370,['Stan']
454699,"['Netflix', 'Stan']"
426264,['Stan']
409617,['Stan']
483010,['Netflix']
425507,['Amazon Prime Video']
351460,['Netflix']
472840,['Amazon Prime Video']
464738,['Amazon Prime Video']
469021,['Netflix']
623383,['Stan']
391713,['Amazon Prime Video']
434986,['Amazon Prime Video']
477331,['Netflix']
475345,['Netflix']
473936,['Amazon Prime Video']
464872,['Amazon Prime Video']
731593,['Amazon Prime Video']
474155,['Netflix']
469019,['Netflix']
468455,['Amazon Prime Video']
468080,['Amazon Prime Video']
501718,['Amazon Prime Video']
474433,['Netflix']
472961,['Amazon Prime Video']
472424,['Netflix']
474569,['Netflix']
470432,['Amazon Prime Video']
434390,['Amazon Prime Video']
474498,['Amazon Prime Video']
423949,['Netflix']
475531,['Amazon Prime Video']
475408,['Amazon Prime Video']
473277,['Netflix']
472338,['Amazon Prime Video']
497965,['Stan']
381283,['Stan']
461429,['Amazon Prime Video']
449664,['Amazon Prime Video']
415842,"['Amazon Prime Video', 'Stan']"
512926,['Amazon Prime Video']
474191,['Amazon Prime Video']
577440,['Amazon Prime Video']
740164,['Netflix']
468844,['Amazon Prime Video']
473812,['Netflix']
1007710,['Amazon Prime Video']
476631,['Netflix']
396371,['Netflix']
274862,['Netflix']
511367,['Amazon Prime Video']
466873,['Netflix']
423414,['Amazon Prime Video']
395993,['Stan']
726751,['Amazon Prime Video']
398175,['Netflix']
491104,['Netflix']
528115,['Amazon Prime Video']
487852,['Amazon Prime Video']
454417,['Amazon Prime Video']
511454,['Netflix']
478054,['Netflix']
55341,['Amazon Prime Video']
764613,['Amazon Prime Video']
400710,['Netflix']
379149,['Stan']
478313,['Amazon Prime Video']
478280,['Amazon Prime Video']
473309,['Amazon Prime Video']
451088,['Netflix']
433252,['Netflix']
343674,['Netflix']
489712,['Amazon Prime Video']
479924,['Amazon Prime Video']
479475,['Amazon Prime Video']
478548,['Netflix']
473295,['Amazon Prime Video']
457262,['Amazon Prime Video']
473415,['Netflix']
335984,['Stan']
558117,['Amazon Prime Video']
613176,['Amazon Prime Video']
471317,['Amazon Prime Video']
425972,['Netflix']
394117,['Stan']
341689,['Stan']
500295,['Amazon Prime Video']
480927,['Amazon Prime Video']
476507,['Amazon Prime Video']
473313,['Netflix']
479242,['Amazon Prime Video']
473334,['Stan']
480409,['Netflix']
485903,['Amazon Prime Video']
473408,['Netflix']
433808,['Netflix']
480901,['Amazon Prime Video']
440021,['Amazon Prime Video']
393345,['Netflix']
372343,['Amazon Prime Video']
476165,['Amazon Prime Video']
473707,['Amazon Prime Video']
419479,['Netflix']
415312,['Amazon Prime Video']
407445,['Stan']
396398,['Netflix']
383709,['Amazon Prime Video']
274855,['Netflix']
489567,['Amazon Prime Video']
396493,['Netflix']
521562,['Amazon Prime Video']
592785,['Amazon Prime Video']
561092,['Amazon Prime Video']
479263,['Netflix']
427520,['Amazon Prime Video']
721359,['Amazon Prime Video']
586294,['Amazon Prime Video']
853637,['Amazon Prime Video']
817872,['Netflix']
488529,"['Netflix', 'Amazon Prime Video']"
840146,['Amazon Prime Video']
517715,['Amazon Prime Video']
471014,['Netflix']
459202,['Stan']
458991,['Amazon Prime Video']
452507,['Netflix']
428399,['Amazon Prime Video']
402897,['Stan']
399057,['Stan']
397601,['Amazon Prime Video']
271404,['Netflix']
885333,['Amazon Prime Video']
480715,['Amazon Prime Video']
502315,['Amazon Prime Video']
475754,['Amazon Prime Video']
479269,['Netflix']
470831,['Amazon Prime Video']
467597,['Amazon Prime Video']
395458,['Stan']
298250,['Netflix']
445954,['Netflix']
845990,['Netflix']
841538,['Netflix']
530980,['Amazon Prime Video']
488083,['Stan']
482325,['Amazon Prime Video']
482301,['Amazon Prime Video']
484413,['Netflix']
464745,['Amazon Prime Video']
841824,['Amazon Prime Video']
806947,['Amazon Prime Video']
488971,['Stan']
488969,['Stan']
484510,['Netflix']
494282,['Netflix']
466876,['Netflix']
466380,['Netflix']
492740,['Amazon Prime Video']
486508,['Amazon Prime Video']
485623,['Amazon Prime Video']
485025,['Amazon Prime Video']
466485,"['Netflix', 'Stan']"
434203,['Netflix']
419709,['Amazon Prime Video']
353575,['Amazon Prime Video']
480638,['Amazon Prime Video']
474990,['Amazon Prime Video']
485345,['Amazon Prime Video']
474981,['Amazon Prime Video']
474974,['Amazon Prime Video']
430231,['Amazon Prime Video']
649623,['Amazon Prime Video']
487019,['Amazon Prime Video']
446107,['Amazon Prime Video']
528491,['Netflix']
346648,['Netflix']
519828,['Amazon Prime Video']
486882,['Stan']
483828,['Amazon Prime Video']
483826,['Amazon Prime Video']
426240,['Amazon Prime Video']
413990,['Netflix']
487319,['Amazon Prime Video']
486982,"['Netflix', 'Amazon Prime Video']"
479607,['Amazon Prime Video']
474978,['Amazon Prime Video']
484586,['Amazon Prime Video']
406997,['Stan']
486657,['Amazon Prime Video']
486331,['Netflix']
489278,['Amazon Prime Video']
141052,"['Netflix', 'Stan']"
414425,['Netflix']
931898,['Amazon Prime Video']
512756,['Amazon Prime Video']
483104,['Netflix']
435129,['Netflix']
413362,['Netflix']
480614,['Amazon Prime Video']
487045,['Amazon Prime Video']
494092,['Netflix']
486334,['Netflix']
485157,['Netflix']
399404,['Amazon Prime Video']
488839,['Amazon Prime Video']
487848,['Amazon Prime Video']
487719,['Amazon Prime Video']
486949,['Amazon Prime Video']
474982,['Amazon Prime Video']
488447,['Amazon Prime Video']
483551,['Amazon Prime Video']
475830,['Amazon Prime Video']
489755,['Amazon Prime Video']
529635,['Amazon Prime Video']
645464,['Amazon Prime Video']
605199,['Amazon Prime Video']
506322,['Amazon Prime Video']
490156,['Netflix']
490154,['Netflix']
376658,['Netflix']
346652,['Amazon Prime Video']
563710,['Netflix']
483863,['Amazon Prime Video']
474977,['Amazon Prime Video']
483554,['Amazon Prime Video']
491731,['Amazon Prime Video']
490928,['Netflix']
480572,['Netflix']
516027,['Amazon Prime Video']
485504,['Netflix']
389015,['Netflix']
353486,['Netflix']
480632,['Amazon Prime Video']
858185,['Amazon Prime Video']
851589,['Amazon Prime Video']
651081,['Amazon Prime Video']
504249,['Amazon Prime Video']
487156,['Netflix']
476613,['Amazon Prime Video']
465871,['Netflix']
597057,['Amazon Prime Video']
488113,['Netflix']
438259,['Stan']
488424,"['Netflix', 'Amazon Prime Video']"
483087,['Amazon Prime Video']
449755,['Netflix']
424284,['Amazon Prime Video']
490146,['Amazon Prime Video']
492166,['Netflix']
353616,['Amazon Prime Video']
446791,['Stan']
354861,['Netflix']
400106,['Netflix']
323368,['Amazon Prime Video']
480623,['Amazon Prime Video']
480536,['Stan']
488669,['Netflix']
77027,['Stan']
485415,['Netflix']
855134,['Amazon Prime Video']
855013,['Amazon Prime Video']
817884,['Netflix']
631004,['Amazon Prime Video']
616967,['Amazon Prime Video']
442740,['Amazon Prime Video']
1034912,['Amazon Prime Video']
920336,['Amazon Prime Video']
877071,['Amazon Prime Video']
851527,['Amazon Prime Video']
847068,['Amazon Prime Video']
842556,['Amazon Prime Video']
834975,['Amazon Prime Video']
814874,['Amazon Prime Video']
738182,['Amazon Prime Video']
707375,['Amazon Prime Video']
666483,['Amazon Prime Video']
651447,['Amazon Prime Video']
637454,['Amazon Prime Video']
617449,['Amazon Prime Video']
585714,['Netflix']
565932,['Amazon Prime Video']
556784,['Amazon Prime Video']
515163,['Amazon Prime Video']
496668,['Amazon Prime Video']
406563,['Netflix']
493762,['Amazon Prime Video']
592665,['Amazon Prime Video']
497720,['Netflix']
399035,['Netflix']
950869,['Amazon Prime Video']
497520,['Netflix']
442064,['Netflix']
497522,['Netflix']
429351,['Stan']
499398,['Amazon Prime Video']
499355,['Netflix']
507389,['Netflix']
490008,['Amazon Prime Video']
449443,['Amazon Prime Video']
499705,['Amazon Prime Video']
499186,['Netflix']
485774,['Netflix']
431072,['Netflix']
401561,['Stan']
510258,['Netflix']
500003,['Amazon Prime Video']
493110,['Amazon Prime Video']
490818,['Netflix']
489994,['Netflix']
430446,['Netflix']
419831,['Netflix']
493003,['Amazon Prime Video']
493201,['Netflix']
391710,['Netflix']
501154,['Amazon Prime Video']
501013,['Netflix']
499181,['Amazon Prime Video']
422615,['Netflix']
338768,['Amazon Prime Video']
699714,['Amazon Prime Video']
504383,['Amazon Prime Video']
484862,['Stan']
496297,['Amazon Prime Video']
459910,['Amazon Prime Video']
1007707,['Amazon Prime Video']
502483,['Netflix']
453201,"['Amazon Prime Video', 'Stan']"
384521,['Netflix']
872502,['Amazon Prime Video']
417611,['Amazon Prime Video']
624112,['Amazon Prime Video']
502616,['Netflix']
511589,['Amazon Prime Video']
381719,['Netflix']
500246,['Amazon Prime Video']
433310,['Netflix']
474942,['Netflix']
890071,['Stan']
520145,['Amazon Prime Video']
505159,['Netflix']
642104,['Amazon Prime Video']
512911,['Amazon Prime Video']
450489,['Netflix']
500788,['Netflix']
918512,['Netflix']
616116,['Amazon Prime Video']
493915,['Netflix']
507618,['Netflix']
548066,['Amazon Prime Video']
506730,['Amazon Prime Video']
467660,['Netflix']
445571,['Netflix']
300668,['Netflix']
745077,['Amazon Prime Video']
507551,['Amazon Prime Video']
401371,['Netflix']
546568,['Amazon Prime Video']
507729,['Netflix']
798851,['Netflix']
982495,['Netflix']
508648,['Amazon Prime Video']
486995,['Amazon Prime Video']
434072,"['Amazon Prime Video', 'Stan']"
627014,['Amazon Prime Video']
508631,['Amazon Prime Video']
542946,['Amazon Prime Video']
509361,['Amazon Prime Video']
496282,['Amazon Prime Video']
509624,['Amazon Prime Video']
506767,['Netflix']
505579,['Amazon Prime Video']
502166,['Netflix']
450766,['Amazon Prime Video']
199928,['Netflix']
551831,['Amazon Prime Video']
311307,['Netflix']
502128,['Amazon Prime Video']
502122,['Netflix']
500634,['Netflix']
511911,['Netflix']
511562,['Amazon Prime Video']
508933,['Netflix']
593953,['Amazon Prime Video']
533743,['Stan']
509470,['Stan']
502140,['Netflix']
407439,['Netflix']
666699,['Amazon Prime Video']
515883,['Amazon Prime Video']
511449,['Netflix']
502426,['Amazon Prime Video']
495193,['Netflix']
418667,['Amazon Prime Video']
550668,['Amazon Prime Video']
519334,['Amazon Prime Video']
688092,['Amazon Prime Video']
651101,['Amazon Prime Video']
504769,['Amazon Prime Video']
492046,['Amazon Prime Video']
456750,['Netflix']
514595,['Amazon Prime Video']
521669,['Amazon Prime Video']
455277,['Stan']
333339,"['Amazon Prime Video', 'Stan']"
511127,['Amazon Prime Video']
584295,['Amazon Prime Video']
541750,['Amazon Prime Video']
476926,['Netflix']
472805,['Netflix']
451563,['Netflix']
445065,['Stan']
516110,['Stan']
510095,['Amazon Prime Video']
471288,['Amazon Prime Video']
525116,['Amazon Prime Video']
516038,['Netflix']
443009,['Amazon Prime Video']
611844,['Amazon Prime Video']
514547,['Amazon Prime Video']
516525,['Netflix']
515333,['Netflix']
512474,['Amazon Prime Video']
503555,['Amazon Prime Video']
466415,['Amazon Prime Video']
458109,['Amazon Prime Video']
690557,['Amazon Prime Video']
516846,['Amazon Prime Video']
447383,['Amazon Prime Video']
511791,['Netflix']
519027,['Amazon Prime Video']
516341,['Netflix']
427641,['Netflix']
978453,['Netflix']
636034,['Amazon Prime Video']
529881,['Amazon Prime Video']
511785,['Netflix']
551096,['Amazon Prime Video']
523910,['Amazon Prime Video']
638509,['Amazon Prime Video']
789213,['Netflix']
467632,['Amazon Prime Video']
509903,['Netflix']
502406,['Amazon Prime Video']
472026,['Amazon Prime Video']
399131,['Netflix']
821087,['Amazon Prime Video']
751182,['Netflix']
511548,['Stan']
520558,['Stan']
519834,['Stan']
510073,['Netflix']
520335,['Netflix']
519804,['Netflix']
581805,['Amazon Prime Video']
499158,['Netflix']
515349,['Amazon Prime Video']
507143,['Netflix']
499319,['Netflix']
465109,['Netflix']
521139,['Amazon Prime Video']
817873,['Netflix']
518411,['Amazon Prime Video']
628633,['Amazon Prime Video']
520759,['Amazon Prime Video']
652062,['Amazon Prime Video']
588683,['Amazon Prime Video']
549632,['Amazon Prime Video']
539397,['Amazon Prime Video']
522393,['Netflix']
520594,['Netflix']
522793,['Amazon Prime Video']
515677,['Amazon Prime Video']
1007714,['Amazon Prime Video']
513536,['Amazon Prime Video']
487509,['Netflix']
396806,['Netflix']
588084,['Amazon Prime Video']
493099,['Stan']
484684,['Amazon Prime Video']
353576,['Amazon Prime Video']
501851,['Amazon Prime Video']
522915,['Amazon Prime Video']
510687,['Amazon Prime Video']
521041,['Netflix']
487242,['Stan']
407447,['Amazon Prime Video']
522089,['Stan']
470401,['Netflix']
399796,['Stan']
673673,"['Netflix', 'Amazon Prime Video']"
523900,['Netflix']
517792,['Amazon Prime Video']
506319,['Amazon Prime Video']
454983,['Netflix']
518045,['Netflix']
651799,['Amazon Prime Video']
545132,['Stan']
468362,['Netflix']
467956,['Amazon Prime Video']
866562,['Amazon Prime Video']
502682,['Netflix']
454615,['Amazon Prime Video']
297725,['Amazon Prime Video']
521512,['Netflix']
516336,['Amazon Prime Video']
642805,"['Netflix', 'Amazon Prime Video']"
435696,['Amazon Prime Video']
634484,['Netflix']
574273,['Amazon Prime Video']
525814,['Netflix']
463053,['Netflix']
461923,['Amazon Prime Video']
558435,['Amazon Prime Video']
598824,['Amazon Prime Video']
526746,['Amazon Prime Video']
527642,['Amazon Prime Video']
569499,['Amazon Prime Video']
568211,['Amazon Prime Video']
455980,['Netflix']
500664,['Stan']
781767,['Amazon Prime Video']
590190,['Amazon Prime Video']
583164,['Amazon Prime Video']
555185,['Amazon Prime Video']
512747,['Amazon Prime Video']
545340,['Amazon Prime Video']
578377,['Stan']
571616,['Amazon Prime Video']
513691,['Netflix']
434392,['Amazon Prime Video']
594905,['Amazon Prime Video']
552485,['Amazon Prime Video']
455565,['Stan']
643151,['Amazon Prime Video']
493922,['Netflix']
406761,['Amazon Prime Video']
402900,"['Amazon Prime Video', 'Stan']"
695581,['Amazon Prime Video']
525947,['Amazon Prime Video']
508003,['Stan']
472553,['Amazon Prime Video']
448916,['Amazon Prime Video']
429300,"['Amazon Prime Video', 'Stan']"
988627,['Amazon Prime Video']
533274,['Amazon Prime Video']
993981,['Netflix']
810428,['Amazon Prime Video']
523206,['Netflix']
525705,['Amazon Prime Video']
683007,['Amazon Prime Video']
518240,['Amazon Prime Video']
384677,['Netflix']
530837,['Amazon Prime Video']
547681,['Amazon Prime Video']
529531,['Netflix']
528175,['Amazon Prime Video']
381237,['Amazon Prime Video']
503755,['Stan']
396461,"['Netflix', 'Amazon Prime Video']"
533145,['Amazon Prime Video']
531935,['Amazon Prime Video']
474051,['Netflix']
420697,['Netflix']
532162,['Netflix']
529646,['Amazon Prime Video']
474335,['Netflix']
400535,['Amazon Prime Video']
426814,['Amazon Prime Video']
400155,"['Netflix', 'Amazon Prime Video']"
534408,['Amazon Prime Video']
411143,['Netflix']
529250,['Amazon Prime Video']
584318,['Amazon Prime Video']
507256,['Stan']
549253,['Amazon Prime Video']
534094,"['Netflix', 'Amazon Prime Video']"
652406,"['Netflix', 'Amazon Prime Video']"
541186,['Amazon Prime Video']
534235,['Amazon Prime Video']
532374,['Netflix']
475210,['Netflix']
1059151,['Amazon Prime Video']
757818,['Amazon Prime Video']
536404,['Amazon Prime Video']
429415,['Netflix']
565964,['Amazon Prime Video']
748204,['Netflix']
493488,['Amazon Prime Video']
458005,['Amazon Prime Video']
385360,['Amazon Prime Video']
345887,['Amazon Prime Video']
610559,['Amazon Prime Video']
583139,['Netflix']
531949,['Netflix']
493014,['Amazon Prime Video']
355193,['Amazon Prime Video']
513730,['Stan']
746953,['Amazon Prime Video']
589665,['Amazon Prime Video']
535340,['Netflix']
597310,['Amazon Prime Video']
511815,['Netflix']
474395,['Netflix']
436973,['Amazon Prime Video']
719981,['Amazon Prime Video']
539498,['Amazon Prime Video']
571984,['Amazon Prime Video']
541620,['Netflix']
500736,['Amazon Prime Video']
631808,['Amazon Prime Video']
489929,['Stan']
454992,"['Netflix', 'Amazon Prime Video']"
665215,['Amazon Prime Video']
550845,['Amazon Prime Video']
540816,['Amazon Prime Video']
518452,['Netflix']
463258,['Amazon Prime Video']
551595,['Amazon Prime Video']
540899,['Amazon Prime Video']
531837,['Amazon Prime Video']
508109,"['Netflix', 'Stan']"
744802,['Netflix']
560106,['Stan']
821463,['Amazon Prime Video']
531023,['Amazon Prime Video']
539835,['Stan']
345940,"['Netflix', 'Stan']"
615652,['Amazon Prime Video']
545155,['Amazon Prime Video']
538523,['Netflix']
535645,['Amazon Prime Video']
503619,['Netflix']
1033253,['Amazon Prime Video']
621468,['Amazon Prime Video']
596564,['Amazon Prime Video']
512916,['Amazon Prime Video']
507975,['Amazon Prime Video']
455207,['Netflix']
488397,['Amazon Prime Video']
466282,['Netflix']
347375,"['Amazon Prime Video', 'Stan']"
572210,"['Netflix', 'Amazon Prime Video']"
472226,['Amazon Prime Video']
594072,['Amazon Prime Video']
531017,['Netflix']
524254,['Amazon Prime Video']
522438,['Amazon Prime Video']
523849,['Amazon Prime Video']
541749,['Amazon Prime Video']
629508,['Amazon Prime Video']
499921,['Amazon Prime Video']
557181,['Amazon Prime Video']
543750,['Stan']
472645,['Amazon Prime Video']
542694,['Netflix']
538604,['Netflix']
534271,['Amazon Prime Video']
545752,['Amazon Prime Video']
532635,['Amazon Prime Video']
553056,['Amazon Prime Video']
533592,['Stan']
493551,['Netflix']
484247,"['Netflix', 'Amazon Prime Video']"
507660,"['Netflix', 'Amazon Prime Video']"
544055,['Netflix']
538002,['Netflix']
922401,['Amazon Prime Video']
553073,['Amazon Prime Video']
545634,['Netflix']
1042805,['Amazon Prime Video']
924624,['Amazon Prime Video']
535222,['Stan']
454227,['Netflix']
715381,['Amazon Prime Video']
539765,['Amazon Prime Video']
523777,['Netflix']
462919,['Netflix']
450005,['Netflix']
421658,['Amazon Prime Video']
603135,['Amazon Prime Video']
553158,['Netflix']
549716,['Amazon Prime Video']
547377,['Amazon Prime Video']
547291,['Amazon Prime Video']
543774,['Netflix']
687529,['Amazon Prime Video']
522317,['Amazon Prime Video']
452731,['Netflix']
539649,['Amazon Prime Video']
494974,['Stan']
460885,['Stan']
1007215,['Amazon Prime Video']
543684,['Netflix']
516784,['Amazon Prime Video']
460071,['Amazon Prime Video']
546249,['Amazon Prime Video']
562229,['Amazon Prime Video']
659856,"['Netflix', 'Amazon Prime Video']"
656888,['Amazon Prime Video']
549544,['Amazon Prime Video']
544295,['Netflix']
443849,['Amazon Prime Video']
719936,['Amazon Prime Video']
552957,['Amazon Prime Video']
529962,['Netflix']
426249,['Amazon Prime Video']
332562,['Stan']
572037,['Amazon Prime Video']
550052,['Amazon Prime Video']
548372,['Amazon Prime Video']
519035,['Netflix']
504561,['Netflix']
478528,['Amazon Prime Video']
454652,['Stan']
446696,['Amazon Prime Video']
424121,['Netflix']
371265,['Amazon Prime Video']
705109,['Amazon Prime Video']
395841,['Netflix']
489927,['Stan']
400090,['Netflix']
896684,['Amazon Prime Video']
427562,['Amazon Prime Video']
550604,['Amazon Prime Video']
574908,['Amazon Prime Video']
544371,['Amazon Prime Video']
629742,"['Netflix', 'Amazon Prime Video']"
550860,['Netflix']
510737,['Amazon Prime Video']
505860,['Amazon Prime Video']
655140,['Amazon Prime Video']
625630,['Amazon Prime Video']
566792,['Amazon Prime Video']
532645,['Amazon Prime Video']
521935,['Netflix']
503646,['Amazon Prime Video']
381231,['Amazon Prime Video']
550248,['Netflix']
499170,['Stan']
474354,['Netflix']
398173,['Amazon Prime Video']
567492,['Amazon Prime Video']
552752,['Netflix']
545572,['Amazon Prime Video']
529221,['Netflix']
458342,['Netflix']
551653,['Amazon Prime Video']
564138,['Amazon Prime Video']
412157,['Amazon Prime Video']
552786,['Amazon Prime Video']
550294,['Netflix']
561131,['Amazon Prime Video']
511474,['Amazon Prime Video']
494603,"['Netflix', 'Stan']"
554071,['Amazon Prime Video']
551554,['Amazon Prime Video']
442062,['Amazon Prime Video']
436549,['Amazon Prime Video']
361292,['Amazon Prime Video']
582349,['Netflix']
553648,['Netflix']
553539,['Netflix']
552977,['Amazon Prime Video']
