id,original_language,original_title,genre_ids,release_date,video,adult,popularity,vote_average,vote_count,providers,iso_country,country_name,budget,revenue,runtime
480623,en,Christmas Getaway,"[10749, 10770]",23/12/2017,FALSE,FALSE,14.318,7,129,['Amazon Prime Video'],Null,Null,Null,Null,Null
480536,en,En frygtelig kvinde,[18],25/12/2017,FALSE,FALSE,3.273,6.2,21,['Stan'],DK,Denmark,0,0,86
488669,en,Todd Barry: Spicy Honey,[35],26/12/2017,FALSE,FALSE,3.713,7.3,23,['Netflix'],US,United States of America,0,0,60
77027,en,Attenborough and the Empire of the Ants,[99],28/12/2017,FALSE,FALSE,0.6,6,1,['Stan'],GB,United Kingdom,0,0,58
485415,en,Day of the Dead: Bloodline,"[28, 27]",29/12/2017,FALSE,FALSE,27.384,4.6,539,['Netflix'],US,United States of America,8000000,0,90
855134,en,"Fighters of WWII: Spitfire, Mustang, and Messerschmitt",[99],31/12/2017,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
855013,en,Superguns of WWII,[99],31/12/2017,FALSE,FALSE,0.924,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
817884,en,Shiva: The Secret World Of Vedas City,[],31/12/2017,FALSE,FALSE,2.564,0,0,['Netflix'],Null,Null,Null,Null,Null
631004,en,Case Closed,[28],31/12/2017,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],AT,Austria,0,0,0
616967,en,Ward Anderson: Kind of…Sort of…Grown Up,[35],31/12/2017,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
442740,en,A Perfect Plan,[],31/12/2017,FALSE,FALSE,0.886,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
1034912,en,Funniest Movie Bloopers,[],1/01/2018,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
920336,en,The Secret Life of the Cruise,"[99, 10770]",1/01/2018,FALSE,FALSE,0.996,6,1,['Amazon Prime Video'],Null,Null,Null,Null,Null
877071,en,The Secret,"[18, 10402]",1/01/2018,FALSE,FALSE,0.884,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
851527,en,Double Blind,"[53, 28]",1/01/2018,FALSE,FALSE,0.976,8,1,['Amazon Prime Video'],Null,Null,Null,Null,Null
847068,en,Milgram and the Fastwalkers,"[878, 18, 9648]",1/01/2018,FALSE,FALSE,0.84,10,1,['Amazon Prime Video'],Null,Null,Null,Null,Null
842556,en,Mystery of the Mountain: Hidden In Plain View,[99],1/01/2018,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],US,United States of America,0,0,58
834975,en,The Making of David Attenborough's Ant Mountain,[],1/01/2018,FALSE,FALSE,0.6,7.5,2,['Amazon Prime Video'],Null,Null,Null,Null,Null
814874,en,O Estigma,[],1/01/2018,FALSE,FALSE,0.6,5,1,['Amazon Prime Video'],Null,Null,Null,Null,Null
738182,en,"Big Wave: Blood, Sweat, and Fear","[99, 12]",1/01/2018,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
707375,en,Freddie Mercury: The Ultimate Showman,[99],1/01/2018,FALSE,FALSE,0.634,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
666483,en,The Jupiter Enigma,[99],1/01/2018,FALSE,FALSE,1.877,9.3,4,['Amazon Prime Video'],Null,Null,Null,Null,Null
651447,en,Out of Nothing,[],1/01/2018,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
637454,en,The American War,"[99, 10752]",1/01/2018,FALSE,FALSE,1.099,0,0,['Amazon Prime Video'],US,United States of America,250000,0,54
617449,en,Santa's Castle,"[12, 35, 10751]",1/01/2018,FALSE,FALSE,1.779,3,2,['Amazon Prime Video'],Null,Null,Null,Null,Null
585714,en,Stars in the Sky: A Hunting Story,[99],1/01/2018,FALSE,FALSE,3.276,5.5,4,['Netflix'],US,United States of America,0,0,69
565932,en,Klippers,"[28, 18, 53]",1/01/2018,FALSE,FALSE,1.212,9.5,2,['Amazon Prime Video'],US,United States of America,0,0,93
556784,en,X,[],1/01/2018,FALSE,FALSE,1.099,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
515163,en,Cop's Enemy,"[80, 18, 28]",1/01/2018,FALSE,FALSE,0.601,0,0,['Amazon Prime Video'],AU,Australia,1000000,0,0
496668,en,Big in Japan,[99],3/01/2018,FALSE,FALSE,1.208,6.5,2,['Amazon Prime Video'],Null,Null,Null,Null,Null
406563,en,Insidious: The Last Key,"[27, 9648, 53]",3/01/2018,FALSE,FALSE,50.374,6.2,2364,['Netflix'],US,United States of America,10000000,167184112,103
493762,en,Love on the Slopes,"[10770, 10749, 35]",6/01/2018,FALSE,FALSE,8.412,6.5,55,['Amazon Prime Video'],CA,Canada,0,0,84
592665,en,The Ghan: Australia's Greatest Train Journey,[99],7/01/2018,FALSE,FALSE,0.687,8,1,['Amazon Prime Video'],AU,Australia,0,0,180
497720,en,Alejandro Riaño: Especial de stand up,[35],10/01/2018,FALSE,FALSE,1.663,5,5,['Netflix'],CO,Colombia,0,0,60
399035,en,The Commuter,"[28, 53, 9648]",11/01/2018,FALSE,FALSE,29.336,6.3,3929,['Netflix'],CA,Canada,30000000,119942387,104
950869,en,RiffTrax: The Journey: Absolution,[],12/01/2018,FALSE,FALSE,0.659,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
497520,en,Tom Segura: Disgraceful,[35],12/01/2018,FALSE,FALSE,4.159,7,52,['Netflix'],US,United States of America,0,0,74
442064,en,Proud Mary,"[53, 28, 80]",12/01/2018,FALSE,FALSE,20.023,5.4,443,['Netflix'],US,United States of America,14000000,21753365,88
497522,en,Katt Williams: Great America,[35],16/01/2018,FALSE,FALSE,3.705,5.5,33,['Netflix'],US,United States of America,0,0,60
429351,en,12 Strong,"[10752, 18, 28, 36]",16/01/2018,FALSE,FALSE,36.808,6.2,2470,['Stan'],US,United States of America,35000000,67450815,130
499398,en,Escape from Ensenada,[28],17/01/2018,FALSE,FALSE,3.877,3.9,11,['Amazon Prime Video'],US,United States of America,0,0,83
499355,en,Arango y Sanint: Ríase el show,[35],17/01/2018,FALSE,FALSE,1.886,4,3,['Netflix'],Null,Null,Null,Null,Null
507389,en,Zion,[99],18/01/2018,FALSE,FALSE,5.221,6.6,46,['Netflix'],US,United States of America,0,0,10
490008,en,White Rabbit,"[35, 18]",18/01/2018,FALSE,FALSE,1.474,5.7,8,['Amazon Prime Video'],US,United States of America,0,0,71
449443,en,Den of Thieves,"[28, 53, 80]",18/01/2018,FALSE,FALSE,46.325,6.8,2440,['Amazon Prime Video'],US,United States of America,30000000,80509622,140
499705,en,Victor Goodview,[35],19/01/2018,FALSE,FALSE,0.849,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
499186,en,Harith Iskander: I Told You So,[35],19/01/2018,FALSE,FALSE,3.865,5.5,4,['Netflix'],US,United States of America,0,0,61
485774,en,The Open House,"[27, 53]",19/01/2018,FALSE,FALSE,10.428,3.7,1252,['Netflix'],US,United States of America,0,0,94
431072,en,Step Sisters,[35],19/01/2018,FALSE,FALSE,10.849,6.4,420,['Netflix'],US,United States of America,10000000,0,104
401561,en,Mom and Dad,"[53, 27, 35]",19/01/2018,FALSE,FALSE,13.703,5.4,853,['Stan'],GB,United Kingdom,0,169209,86
510258,en,End Game,[99],21/01/2018,FALSE,FALSE,7.026,7.1,61,['Netflix'],US,United States of America,0,0,40
500003,en,Funny Story,"[35, 18]",21/01/2018,FALSE,FALSE,3.945,5.9,26,['Amazon Prime Video'],US,United States of America,0,0,84
493110,en,The Oslo Diaries,[99],21/01/2018,FALSE,FALSE,2.74,7.9,14,['Amazon Prime Video'],CA,Canada,0,0,94
490818,en,Seeing Allred,[99],21/01/2018,FALSE,FALSE,6.066,7,31,['Netflix'],US,United States of America,0,0,96
489994,en,Shirkers,[99],21/01/2018,FALSE,FALSE,8.034,7.4,107,['Netflix'],SG,Singapore,0,0,96
430446,en,Come Sunday,[18],21/01/2018,FALSE,FALSE,7.174,5.8,63,['Netflix'],US,United States of America,0,0,106
419831,en,I Kill Giants,"[14, 18]",21/01/2018,FALSE,FALSE,20.379,6.2,1058,['Netflix'],BE,Belgium,15100000,0,106
493003,en,A Boy. A Girl. A Dream,[10749],22/01/2018,FALSE,FALSE,2.802,6.2,13,['Amazon Prime Video'],US,United States of America,0,0,89
493201,en,Todd Glass: Act Happy,[35],23/01/2018,FALSE,FALSE,4.018,5.7,13,['Netflix'],US,United States of America,0,0,62
391710,en,A Futile and Stupid Gesture,[35],24/01/2018,FALSE,FALSE,7.389,6.5,281,['Netflix'],US,United States of America,10000000,0,101
501154,en,Pass Over,"[99, 18]",26/01/2018,FALSE,FALSE,2.71,6.4,12,['Amazon Prime Video'],Null,Null,Null,Null,Null
501013,en,Fakkah Fuzz: Almost Banned,[35],26/01/2018,FALSE,FALSE,1.918,4.5,3,['Netflix'],Null,Null,Null,Null,Null
499181,en,The Misguided,"[18, 35]",26/01/2018,FALSE,FALSE,2.699,5.5,2,['Amazon Prime Video'],AU,Australia,0,0,88
422615,en,The Clapper,[35],26/01/2018,FALSE,FALSE,12.174,4.8,234,['Netflix'],US,United States of America,0,0,89
338768,en,Please Stand By,"[35, 18]",26/01/2018,FALSE,FALSE,9.15,6.9,398,['Amazon Prime Video'],US,United States of America,0,0,93
699714,en,Eleven Days,"[12, 18, 10751]",28/01/2018,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],AU,Australia,0,0,93
504383,en,Owen Benjamin: Huge Pianist,[35],30/01/2018,FALSE,FALSE,1.243,4.5,2,['Amazon Prime Video'],US,United States of America,0,0,73
484862,en,Scooby-Doo! & Batman: The Brave and the Bold,"[16, 35, 28, 10751]",31/01/2018,FALSE,FALSE,15.41,7.4,188,['Stan'],US,United States of America,0,0,75
496297,en,Off the Menu,"[35, 10749]",1/02/2018,FALSE,FALSE,5.693,6,29,['Amazon Prime Video'],US,United States of America,0,0,96
459910,en,Braven,"[18, 28, 53]",1/02/2018,FALSE,FALSE,24.516,6.2,877,['Amazon Prime Video'],CA,Canada,5000000,854319,94
1007707,en,Black Men Rock,"[35, 10749]",2/02/2018,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
502483,en,Kavin Jay : Everybody Calm Down!,"[35, 99]",2/02/2018,FALSE,FALSE,2.289,4.6,5,['Netflix'],Null,Null,Null,Null,Null
453201,en,The 15:17 to Paris,"[53, 36, 18]",2/02/2018,FALSE,FALSE,17.454,5.4,1462,"['Amazon Prime Video', 'Stan']",US,United States of America,30000000,57076286,94
384521,en,The Cloverfield Paradox,"[27, 878, 28, 53]",4/02/2018,FALSE,FALSE,19.392,5.6,2836,['Netflix'],US,United States of America,45000000,0,102
872502,en,The Billion Dollar Bust,[99],5/02/2018,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
417611,en,Beyond the Woods,[27],5/02/2018,FALSE,FALSE,3.588,3.9,22,['Amazon Prime Video'],IE,Ireland,0,0,84
624112,en,Easy Money,[28],6/02/2018,FALSE,FALSE,0.6,5,1,['Amazon Prime Video'],Null,Null,Null,Null,Null
502616,en,Fred Armisen: Standup for Drummers,"[10402, 35]",6/02/2018,FALSE,FALSE,4.572,6.2,26,['Netflix'],US,United States of America,0,0,65
511589,en,Shop Class,[16],7/02/2018,FALSE,FALSE,0.629,4,1,['Amazon Prime Video'],Null,Null,Null,Null,Null
381719,en,Peter Rabbit,"[16, 12, 10751]",7/02/2018,FALSE,FALSE,19.761,6.7,1520,['Netflix'],AU,Australia,50000000,351266433,93
500246,en,Eddie Griffin: Undeniable,[35],9/02/2018,FALSE,FALSE,2.26,7.5,4,['Amazon Prime Video'],US,United States of America,0,0,74
433310,en,When We First Met,"[35, 10749, 14]",9/02/2018,FALSE,FALSE,15.956,6.6,2123,['Netflix'],US,United States of America,10000000,0,97
474942,en,The Royal Hibiscus Hotel,"[10749, 35]",10/02/2018,FALSE,FALSE,2.827,4.4,8,['Netflix'],NG,Nigeria,0,0,90
890071,en,Chopper: In His Own Words,"[99, 80]",12/02/2018,FALSE,FALSE,0.6,0,0,['Stan'],Null,Null,Null,Null,Null
520145,en,Lethal Admirer,"[53, 10770]",12/02/2018,FALSE,FALSE,7.497,5.6,24,['Amazon Prime Video'],US,United States of America,0,0,74
505159,en,Chris Rock: Tamborine,[35],14/02/2018,FALSE,FALSE,10.168,6.5,145,['Netflix'],US,United States of America,0,0,64
642104,en,Change of Heart: The operation that changed the world,[99],16/02/2018,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
512911,en,Hidden Light,[18],16/02/2018,FALSE,FALSE,1.4,6,2,['Amazon Prime Video'],AU,Australia,0,0,93
450489,en,Irreplaceable You,"[35, 10749, 18]",16/02/2018,FALSE,FALSE,11.842,7,646,['Netflix'],US,United States of America,10000000,0,96
500788,en,Garbage,"[53, 18]",17/02/2018,FALSE,FALSE,3.155,4.2,7,['Netflix'],IN,India,0,0,105
918512,en,Bigger Than Africa,[99],18/02/2018,FALSE,FALSE,1.868,0,0,['Netflix'],NG,Nigeria,0,0,86
616116,en,Sinners Wanted,"[18, 10749]",18/02/2018,FALSE,FALSE,0.893,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
493915,en,Supa Modo,[18],18/02/2018,FALSE,FALSE,3.314,7.4,28,['Netflix'],DE,Germany,0,0,74
507618,en,Feminists: What Were They Thinking?,[99],19/02/2018,FALSE,FALSE,7.386,7.9,82,['Netflix'],US,United States of America,700000,0,86
548066,en,Level 16,"[878, 53]",20/02/2018,FALSE,FALSE,23.858,6.8,491,['Amazon Prime Video'],CA,Canada,0,15575,102
506730,en,Neat: The Story of Bourbon,[99],20/02/2018,FALSE,FALSE,3.099,7.3,14,['Amazon Prime Video'],Null,Null,Null,Null,Null
467660,en,Unsane,"[27, 53]",21/02/2018,FALSE,FALSE,12.997,6.3,1331,['Netflix'],US,United States of America,1500000,14293601,98
445571,en,Game Night,"[9648, 35, 80]",22/02/2018,FALSE,FALSE,28.985,6.8,5094,['Netflix'],US,United States of America,37000000,117501013,100
300668,en,Annihilation,"[878, 27]",22/02/2018,FALSE,FALSE,30.871,6.4,7543,['Netflix'],GB,United Kingdom,40000000,43070915,115
745077,en,House of Stronzo,[99],23/02/2018,FALSE,FALSE,0.629,5,1,['Amazon Prime Video'],US,United States of America,0,0,58
507551,en,Australien Skies 2: Contact Of Interest,[99],23/02/2018,FALSE,FALSE,0.605,0,0,['Amazon Prime Video'],AU,Australia,0,0,82
401371,en,Mute,"[878, 9648, 53]",23/02/2018,FALSE,FALSE,13.074,5.6,935,['Netflix'],DE,Germany,0,0,126
546568,en,The Real Fauda,[99],26/02/2018,FALSE,FALSE,1.834,8,4,['Amazon Prime Video'],IL,Israel,0,0,47
507729,en,Marlon Wayans: Woke-ish,[35],27/02/2018,FALSE,FALSE,4.468,6.3,46,['Netflix'],US,United States of America,0,0,68
798851,en,Black Rose,[18],28/02/2018,FALSE,FALSE,1.515,10,1,['Netflix'],NG,Nigeria,25000,0,120
982495,en,The Best of the Wiggles,[],1/03/2018,FALSE,FALSE,0.6,0,0,['Netflix'],Null,Null,Null,Null,Null
508648,en,Battle Drone,[878],1/03/2018,FALSE,FALSE,7.084,5.3,58,['Amazon Prime Video'],RO,Romania,3500000,0,93
486995,en,Abroad: Finding Faith,[18],1/03/2018,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
434072,en,Mapplethorpe,"[18, 36]",1/03/2018,FALSE,FALSE,6.236,6.6,27,"['Amazon Prime Video', 'Stan']",US,United States of America,0,0,102
627014,en,Ruling of the Heart,[18],2/03/2018,FALSE,FALSE,0.651,6,1,['Amazon Prime Video'],US,United States of America,0,0,85
508631,en,Eat Me,"[18, 53]",2/03/2018,FALSE,FALSE,1.612,4,6,['Amazon Prime Video'],US,United States of America,0,0,95
542946,en,Romeo and Juliet,"[18, 10749]",3/03/2018,FALSE,FALSE,1.147,0,0,['Amazon Prime Video'],CA,Canada,0,0,153
509361,en,Billy Graham: An Extraordinary Journey,[99],4/03/2018,FALSE,FALSE,3.288,6.7,11,['Amazon Prime Video'],US,United States of America,0,0,120
496282,en,The Night Sitter,"[35, 27]",5/03/2018,FALSE,FALSE,3.841,4.9,29,['Amazon Prime Video'],US,United States of America,0,0,88
509624,en,The Lotus,"[28, 27, 878]",6/03/2018,FALSE,FALSE,3.292,4.8,13,['Amazon Prime Video'],Null,Null,Null,Null,Null
506767,en,Gad Elmaleh: American Dream,[35],6/03/2018,FALSE,FALSE,6.148,6.8,91,['Netflix'],US,United States of America,0,0,57
505579,en,Bent,"[53, 80]",9/03/2018,FALSE,FALSE,17.927,5.3,138,['Amazon Prime Video'],ES,Spain,0,55429,96
502166,en,Take Your Pills,[99],9/03/2018,FALSE,FALSE,9.483,6.6,125,['Netflix'],US,United States of America,0,0,87
450766,en,The Forgiven,"[53, 18]",9/03/2018,FALSE,FALSE,6.756,6.2,71,['Amazon Prime Video'],ZA,South Africa,15000000,42213,115
199928,en,The Outsider,"[80, 18, 9648]",9/03/2018,FALSE,FALSE,12.404,6.2,527,['Netflix'],US,United States of America,0,0,120
551831,en,Living the Change: Inspiring Stories for a Sustainable Future,[99],10/03/2018,FALSE,FALSE,1.061,8,6,['Amazon Prime Video'],Null,Null,Null,Null,Null
311307,en,The Legacy of a Whitetail Deer Hunter,[35],10/03/2018,FALSE,FALSE,7.446,5,89,['Netflix'],US,United States of America,0,0,83
502128,en,Chi-Town,[99],11/03/2018,FALSE,FALSE,1.567,6.3,3,['Amazon Prime Video'],Null,Null,Null,Null,Null
502122,en,First Match,[18],12/03/2018,FALSE,FALSE,9.436,6.6,136,['Netflix'],US,United States of America,0,0,94
500634,en,6 Balloons,[18],12/03/2018,FALSE,FALSE,8.198,6.1,219,['Netflix'],US,United States of America,0,0,75
511911,en,Stretch Armstrong: The Breakout,"[10751, 16]",13/03/2018,FALSE,FALSE,1.88,6,4,['Netflix'],Null,Null,Null,Null,Null
511562,en,To the Beat!,"[35, 18, 10751]",13/03/2018,FALSE,FALSE,2.875,6.1,8,['Amazon Prime Video'],Null,Null,Null,Null,Null
508933,en,Ricky Gervais: Humanity,[35],13/03/2018,FALSE,FALSE,9.179,7.7,366,['Netflix'],GB,United Kingdom,0,0,79
593953,en,Stranger Than Fiction: The Nanny Killers,[99],14/03/2018,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],GB,United Kingdom,0,0,54
533743,en,Strokes of Genius,[99],15/03/2018,FALSE,FALSE,5.318,7.6,24,['Stan'],US,United States of America,0,0,98
509470,en,That’s Not My Dog!,[35],15/03/2018,FALSE,FALSE,2.99,5,4,['Stan'],AU,Australia,0,0,87
502140,en,Paradox,"[10402, 37]",15/03/2018,FALSE,FALSE,4.772,3.6,14,['Netflix'],US,United States of America,0,0,73
407439,en,Mary Magdalene,"[18, 36]",15/03/2018,FALSE,FALSE,43.004,6.3,466,['Netflix'],US,United States of America,0,11710110,120
666699,en,Vietnam from Above,[99],16/03/2018,FALSE,FALSE,0.6,8,1,['Amazon Prime Video'],JP,Japan,0,0,53
515883,en,Rahul Subramanian: Kal Main Udega,[35],16/03/2018,FALSE,FALSE,3.431,7.8,7,['Amazon Prime Video'],IN,India,1000,10000,63
511449,en,Family Blood,"[27, 53]",16/03/2018,FALSE,FALSE,12.045,4.6,145,['Netflix'],US,United States of America,0,0,92
502426,en,Furlough,[35],16/03/2018,FALSE,FALSE,5.779,5.9,46,['Amazon Prime Video'],US,United States of America,0,0,84
495193,en,Benji,"[80, 18, 10751]",16/03/2018,FALSE,FALSE,13.383,6.9,264,['Netflix'],AE,United Arab Emirates,6000000,585333,87
418667,en,Dear Dictator,[35],16/03/2018,FALSE,FALSE,10.449,5.6,136,['Amazon Prime Video'],US,United States of America,6700000,0,90
550668,en,False Confessions,[99],17/03/2018,FALSE,FALSE,2.384,7.7,3,['Amazon Prime Video'],DK,Denmark,0,0,91
519334,en,The Riot and the Dance: Earth,[99],19/03/2018,FALSE,FALSE,0.696,3.5,2,['Amazon Prime Video'],Null,Null,Null,Null,Null
688092,en,World's Ugliest Pets,[],20/03/2018,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
651101,en,George Harrison: All Things Pass,"[99, 10402]",20/03/2018,FALSE,FALSE,0.856,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
504769,en,The Redeemed and the Dominant: Fittest on Earth,[99],23/03/2018,FALSE,FALSE,3.52,7.1,26,['Amazon Prime Video'],US,United States of America,0,0,119
492046,en,The Turn Out,[18],23/03/2018,FALSE,FALSE,0.638,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
456750,en,"Game Over, Man!","[28, 35]",23/03/2018,FALSE,FALSE,19.647,5.5,818,['Netflix'],US,United States of America,0,0,100
514595,en,The Five Provocations,[],25/03/2018,FALSE,FALSE,0.66,6.3,2,['Amazon Prime Video'],AU,Australia,0,0,94
521669,en,27: Gone Too Soon,[99],26/03/2018,FALSE,FALSE,4.821,6.1,49,['Amazon Prime Video'],GB,United Kingdom,0,0,70
455277,en,Coby,[99],28/03/2018,FALSE,FALSE,0.878,5.3,8,['Stan'],FR,France,0,0,77
333339,en,Ready Player One,"[878, 12, 28]",28/03/2018,FALSE,FALSE,80.082,7.6,13607,"['Amazon Prime Video', 'Stan']",US,United States of America,175000000,582890172,140
511127,en,The Bastard,[99],29/03/2018,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],NL,Netherlands,0,0,85
584295,en,Kittie: Origins/Evolutions,[99],30/03/2018,FALSE,FALSE,1.115,8.2,6,['Amazon Prime Video'],US,United States of America,0,0,94
541750,en,Forrest Shaw: Poor Decisions,[35],30/03/2018,FALSE,FALSE,0.965,4.5,2,['Amazon Prime Video'],Null,Null,Null,Null,Null
476926,en,The Titan,"[878, 53]",30/03/2018,FALSE,FALSE,17.34,5.4,1097,['Netflix'],US,United States of America,0,2635408,97
472805,en,Outside In,[18],30/03/2018,FALSE,FALSE,8.006,6.2,78,['Netflix'],US,United States of America,0,0,109
451563,en,Happy Anniversary,"[10749, 35]",30/03/2018,FALSE,FALSE,8.768,5.8,178,['Netflix'],US,United States of America,0,0,78
445065,en,Eric Clapton: Life in 12 Bars,"[99, 10402]",30/03/2018,FALSE,FALSE,6.827,7.5,29,['Stan'],GB,United Kingdom,0,0,135
516110,en,Attenborough's Wonder of Eggs,[99],31/03/2018,FALSE,FALSE,0.6,6,1,['Stan'],GB,United Kingdom,0,0,59
510095,en,Baja,[35],1/04/2018,FALSE,FALSE,3.032,6.6,12,['Amazon Prime Video'],US,United States of America,0,0,106
471288,en,Dreams I Never Had,[18],1/04/2018,FALSE,FALSE,3.513,5,3,['Amazon Prime Video'],US,United States of America,1300000,0,81
525116,en,Supernatural Assault,[99],2/04/2018,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
516038,en,Fary Is the New Black,[35],3/04/2018,FALSE,FALSE,4.896,6.8,80,['Netflix'],Null,Null,Null,Null,Null
443009,en,"Don't Worry, He Won't Get Far on Foot","[35, 18]",4/04/2018,FALSE,FALSE,12.225,6.7,573,['Amazon Prime Video'],US,United States of America,0,2066633,115
611844,en,Eva: A-7063,[99],5/04/2018,FALSE,FALSE,0.732,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
514547,en,White Chamber,[878],5/04/2018,FALSE,FALSE,8.129,4.5,39,['Amazon Prime Video'],GB,United Kingdom,0,0,89
516525,en,Seth Rogen's Hilarity for Charity,[35],6/04/2018,FALSE,FALSE,5.973,5.3,75,['Netflix'],Null,Null,Null,Null,Null
515333,en,Amateur,[18],6/04/2018,FALSE,FALSE,11.802,6.5,263,['Netflix'],US,United States of America,0,0,96
512474,en,All the Creatures Were Stirring,[27],6/04/2018,FALSE,FALSE,5.967,5.1,49,['Amazon Prime Video'],US,United States of America,0,0,80
503555,en,The Flatwoods Monster: A Legacy of Fear,[99],6/04/2018,FALSE,FALSE,0.6,6.8,6,['Amazon Prime Video'],US,United States of America,8000,0,45
466415,en,Five Fingers for Marseilles,"[37, 18, 53]",6/04/2018,FALSE,FALSE,5.145,5.3,20,['Amazon Prime Video'],ZA,South Africa,1000000,0,121
458109,en,Spinning Man,"[9648, 53]",6/04/2018,FALSE,FALSE,13.829,5.5,360,['Amazon Prime Video'],IE,Ireland,8500000,0,100
690557,en,Impact Event,[878],7/04/2018,FALSE,FALSE,1.458,10,1,['Amazon Prime Video'],US,United States of America,0,0,102
516846,en,Once Upon a Prince,"[10749, 10770]",7/04/2018,FALSE,FALSE,6.969,6.8,66,['Amazon Prime Video'],CA,Canada,0,0,85
447383,en,Don't Look,[27],7/04/2018,FALSE,FALSE,2.167,3.4,11,['Amazon Prime Video'],US,United States of America,0,0,71
511791,en,Mercury 13,[99],8/04/2018,FALSE,FALSE,4.739,6.6,53,['Netflix'],IE,Ireland,0,0,79
519027,en,FANG,[27],10/04/2018,FALSE,FALSE,0.66,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
516341,en,Greg Davies: You Magnificent Beast,[35],10/04/2018,FALSE,FALSE,3.126,6.4,30,['Netflix'],GB,United Kingdom,0,0,66
427641,en,Rampage,"[28, 12, 878]",11/04/2018,FALSE,FALSE,60.067,6.4,6156,['Netflix'],US,United States of America,120000000,428028233,107
978453,en,A Second Chance,"[18, 10751]",14/04/2018,FALSE,FALSE,0.893,0,0,['Netflix'],US,United States of America,22000,0,130
636034,en,Swimming,[],14/04/2018,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
529881,en,The Joke Thief,[18],16/04/2018,FALSE,FALSE,1.61,6.5,4,['Amazon Prime Video'],CA,Canada,0,0,81
511785,en,Alex Strangelove,"[35, 18]",16/04/2018,FALSE,FALSE,15.215,6.6,1445,['Netflix'],US,United States of America,0,0,99
551096,en,Shadow of the Missing,[27],17/04/2018,FALSE,FALSE,0.69,2.7,3,['Amazon Prime Video'],Null,Null,Null,Null,Null
523910,en,The Aliens,"[18, 878]",17/04/2018,FALSE,FALSE,2.082,5.7,3,['Amazon Prime Video'],US,United States of America,0,0,105
638509,en,The Perfect Pickup,[35],18/04/2018,FALSE,FALSE,3.355,4.7,3,['Amazon Prime Video'],CA,Canada,0,0,98
789213,en,Freej Al Taibeen,[35],19/04/2018,FALSE,FALSE,1.773,2,1,['Netflix'],AE,United Arab Emirates,0,0,100
467632,en,Bad Samaritan,"[53, 80, 27]",19/04/2018,FALSE,FALSE,18.169,6.8,564,['Amazon Prime Video'],US,United States of America,0,3435047,111
509903,en,The Legend of Cocaine Island,[99],20/04/2018,FALSE,FALSE,3.721,6.4,8,['Netflix'],Null,Null,Null,Null,Null
502406,en,St. Agatha,"[27, 53]",20/04/2018,FALSE,FALSE,13.717,5.6,186,['Amazon Prime Video'],US,United States of America,0,1468454,103
472026,en,Pneuma,[18],20/04/2018,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],CA,Canada,0,0,81
399131,en,Dude,[35],20/04/2018,FALSE,FALSE,13.042,5.5,718,['Netflix'],US,United States of America,0,0,90
821087,en,The Next Great Extinction Event,[99],21/04/2018,FALSE,FALSE,0.6,0,0,['Amazon Prime Video'],Null,Null,Null,Null,Null
751182,en,Disconnect,"[35, 10749]",21/04/2018,FALSE,FALSE,2.371,2,1,['Netflix'],KE,Kenya,0,0,107
511548,en,Momentum Generation,[99],21/04/2018,FALSE,FALSE,4.369,7.2,12,['Stan'],Null,Null,Null,Null,Null
