tmdb_id,imdb_id,original_language,original_title,genre_id,release_date,video,adult,popularity,tmdb_rating_avg,tmdb_vote_count,imdb_rating,imdb_votes,providers,iso_country,country_name,budget,revenue,runtime
314034,tt4307924,en,The Boy in the Dress,"['Thriller', 'Action']",26/12/2014,False,False,3.699,6.6,30,6.4,913,['Stan'],GB,United Kingdom,0,0,62
313783,tt3386444,en,That Day We Sang,"['Crime', 'Thriller', 'TV Movie']",26/12/2014,False,False,3.714,6.3,3,7.6,399,['Amazon Prime Video'],GB,United Kingdom,0,0,90
700655,tt4044488,en,Message of Hope,['Documentary'],27/12/2014,False,False,0.6,0.0,0,5.1,33,['Amazon Prime Video'],US,United States of America,0,0,95
354832,tt4041278,en,The Cookie Mobster,"['Action', 'Horror', 'Thriller']",27/12/2014,False,False,2.502,7.4,7,5.7,305,['Amazon Prime Video'],US,United States of America,0,0,0
241239,tt2937898,en,A Most Violent Year,"['Action', 'Drama']",31/12/2014,False,False,17.987,6.6,1247,7.0,73660,['Stan'],AE,United Arab Emirates,20000000,12007070,124
711334,tt2531120,en,Trafficker,"['Adventure', 'Documentary']",1/01/2015,False,False,0.883,0.0,0,6.8,95,['Amazon Prime Video'],SG,Singapore,0,0,90
632841,tt4878526,en,Torment a love story,"['Action', 'Thriller', 'Crime', 'Adventure']",1/01/2015,False,False,0.6,0.0,0,4.5,26,['Amazon Prime Video'],US,United States of America,0,0,83
608019,tt4428664,en,Blossoms of Faith,['Documentary'],1/01/2015,False,False,0.655,6.0,2,7.7,12,['Amazon Prime Video'],US,United States of America,0,0,45
432331,tt12193072,en,Gina Brillon: Pacifically Speaking,['Horror'],1/01/2015,False,False,0.629,10.0,1,7.6,19,['Amazon Prime Video'],US,United States of America,0,0,53
403330,tt4364862,en,Romantically Speaking,['Documentary'],1/01/2015,False,False,6.187,6.6,24,5.8,692,['Amazon Prime Video'],US,United States of America,0,0,90
395045,tt5671762,en,Steve Hofstetter: Ginger Kid,[],1/01/2015,False,False,0.924,6.0,1,6.6,31,['Amazon Prime Video'],US,United States of America,0,0,64
336280,tt1930432,en,Origin: A Call to Minds,['Documentary'],1/01/2015,False,False,1.225,0.0,0,4.8,55,['Amazon Prime Video'],CA,Canada,0,0,79
325791,tt3954294,en,A Gift Horse,[],1/01/2015,False,False,4.774,7.3,21,5.7,305,['Amazon Prime Video'],US,United States of America,0,0,83
255392,tt3320110,en,The Real Inglorious Bastards,['Comedy'],1/01/2015,False,False,3.896,8.2,17,7.4,393,['Amazon Prime Video'],CA,Canada,0,0,50
314071,tt4265962,en,There's Something in The Pilliga,"['Science Fiction', 'Action', 'Adventure', 'Animation']",10/01/2015,False,False,1.286,3.5,4,3.5,313,['Amazon Prime Video'],AU,Australia,0,0,83
306667,tt3421204,en,Horse Camp,"['Drama', 'Science Fiction', 'Thriller']",10/01/2015,False,False,1.786,7.9,8,5.0,179,['Amazon Prime Video'],US,United States of America,0,0,108
352497,tt4041916,en,Ditch Party,['Drama'],12/01/2015,False,False,2.182,2.3,4,4.4,214,['Amazon Prime Video'],US,United States of America,0,0,84
201088,tt2717822,en,Blackhat,['Comedy'],13/01/2015,False,False,41.559,5.5,1785,5.4,60815,['Netflix'],US,United States of America,70000000,17752940,133
265208,tt2231253,en,Wild Card,"['Crime', 'Drama', 'History']",14/01/2015,False,False,43.159,5.6,1543,5.6,56708,['Netflix'],US,United States of America,30000000,0,92
283698,tt3344922,en,Hungry Hearts,"['Drama', 'Thriller']",15/01/2015,False,False,8.223,6.7,170,6.4,5489,['Amazon Prime Video'],IT,Italy,0,6921,109
316068,tt4185364,en,Tyler Perry's Madea's Tough Love,['Documentary'],20/01/2015,False,False,6.297,6.6,21,5.2,490,['Stan'],US,United States of America,0,0,64
264660,tt0470752,en,Ex Machina,"['War', 'Action', 'Drama']",21/01/2015,False,False,49.262,7.6,11796,7.7,548832,['Stan'],GB,United Kingdom,15000000,36869414,108
210860,tt3045616,en,Mortdecai,['Documentary'],21/01/2015,False,False,22.98,5.5,2428,5.5,73916,['Stan'],US,United States of America,60000000,47318560,107
318044,tt4284010,en,"What Happened, Miss Simone?","['Comedy', 'TV Movie']",22/01/2015,False,False,11.057,7.5,320,7.6,14136,['Netflix'],US,United States of America,0,0,101
324181,tt4016226,en,The Resurrection of Jake The Snake,"['Drama', 'Comedy']",23/01/2015,False,False,4.117,7.4,47,7.8,3200,['Amazon Prime Video'],US,United States of America,0,0,93
320996,tt4073952,en,Iliza Shlesinger: Freezing Hot,"['Drama', 'Documentary', 'Adventure']",23/01/2015,False,False,4.715,6.7,70,6.8,2712,['Netflix'],US,United States of America,0,0,71
317655,tt4076756,en,Being Evel,['Documentary'],23/01/2015,False,False,2.53,6.8,25,7.1,1122,['Stan'],US,United States of America,0,0,100
241251,tt3181822,en,The Boy Next Door,['Documentary'],23/01/2015,False,False,20.232,4.8,1883,4.7,43021,['Netflix'],US,United States of America,4000000,52425855,91
338353,tt4598848,en,Dennis Rodman's Big Bang in PyongYang,['Documentary'],25/01/2015,False,False,4.072,6.4,18,6.3,624,['Amazon Prime Video'],US,United States of America,0,0,93
319070,tt1674785,en,Drunk Stoned Brilliant Dead: The Story of the National Lampoon,['Documentary'],25/01/2015,False,False,7.163,6.7,59,7.2,2432,['Stan'],US,United States of America,0,0,93
318279,tt2545428,en,Meru,"['Adventure', 'Comedy', 'Action', 'Romance']",25/01/2015,False,False,8.081,7.3,205,7.7,17984,['Netflix'],US,United States of America,0,2334228,89
318224,tt4257858,en,Going Clear: Scientology and the Prison of Belief,"['Drama', 'Crime', 'TV Movie']",25/01/2015,False,False,12.772,7.6,708,8.0,39614,['Stan'],US,United States of America,0,0,119
310131,tt4263482,en,The Witch,"['Family', 'Mystery', 'Animation', 'Comedy', 'Fantasy']",27/01/2015,False,False,47.15,6.9,5964,6.9,266649,['Amazon Prime Video'],BR,Brazil,3500000,40423945,92
137211,tt1972657,en,Final Dance,['Horror'],27/01/2015,False,False,0.6,0.0,0,6.7,23,['Amazon Prime Video'],CA,Canada,0,0,0
316322,tt4215332,en,Barbie in Princess Power,"['Documentary', 'History', 'TV Movie']",29/01/2015,False,False,22.489,6.3,170,5.3,957,"['Netflix', 'Stan']",US,United States of America,0,0,74
482441,tt4038046,en,The Big Burn,['Action'],3/02/2015,False,False,1.244,7.5,3,7.4,108,['Amazon Prime Video'],US,United States of America,0,0,53
76757,tt1617661,en,Jupiter Ascending,"['Comedy', 'Music']",4/02/2015,False,False,60.137,5.4,6095,5.3,189746,"['Amazon Prime Video', 'Stan']",US,United States of America,176000003,183987723,127
323688,tt4286086,en,Brian Gaar: Jokes I Wrote At Work,['Comedy'],5/02/2015,False,False,0.667,6.3,2,6.2,53,['Amazon Prime Video'],US,United States of America,0,0,59
263109,tt2872750,en,Shaun the Sheep Movie,"['Drama', 'Music']",5/02/2015,False,False,18.679,7.0,1183,7.3,41381,"['Netflix', 'Stan']",FR,France,25000000,106209378,85
323690,tt3960808,en,Matt Braunger: Big Dumb Animal,"['Horror', 'Drama', 'Mystery']",6/02/2015,False,False,2.885,6.9,8,7.3,288,['Amazon Prime Video'],US,United States of America,0,0,64
216015,tt2322441,en,Fifty Shades of Grey,['Family'],11/02/2015,False,False,97.995,5.9,10633,4.2,322165,"['Netflix', 'Stan']",US,United States of America,40000000,571006128,125
338778,tt4417186,en,The Reluctant Nanny,['Horror'],14/02/2015,False,False,4.945,6.3,32,6.5,1068,['Amazon Prime Video'],US,United States of America,0,0,100
317120,tt4364338,en,Cloudy With a Chance of Love,['Animation'],14/02/2015,False,False,3.245,5.8,24,6.3,1236,['Amazon Prime Video'],US,United States of America,0,0,90
323384,tt4137596,en,A Gift of Miracles,"['Drama', 'Mystery']",15/02/2015,False,False,4.207,5.9,34,6.2,1142,['Amazon Prime Video'],CA,Canada,0,0,88
266396,tt2515034,en,The Gunman,"['Thriller', 'Action', 'Adventure']",16/02/2015,False,False,11.232,5.7,842,5.8,41805,['Stan'],FR,France,40000000,13644292,115
302960,tt4215766,en,Scooby-Doo! Moon Monster Madness,['Thriller'],17/02/2015,False,False,15.067,7.8,142,6.4,1730,['Stan'],US,United States of America,0,0,80
272693,tt1666801,en,The DUFF,"['Action', 'Drama', 'Thriller']",20/02/2015,False,False,23.336,6.8,4106,6.4,96065,['Stan'],US,United States of America,8500000,43528634,100
326553,tt3765378,en,Keith Robinson: Back of the Bus Funny,"['Science Fiction', 'Mystery', 'Drama', 'Thriller', 'Horror']",21/02/2015,False,False,1.987,7.3,4,6.0,83,['Amazon Prime Video'],US,United States of America,0,0,60
319924,tt4257950,en,Russell Madness,"['Horror', 'Thriller', 'Mystery']",21/02/2015,False,False,5.755,5.6,23,4.2,681,['Amazon Prime Video'],US,United States of America,0,0,92
384099,tt4060030,en,Two Wrongs,['Horror'],22/02/2015,False,False,3.526,5.6,25,5.0,736,['Amazon Prime Video'],CA,Canada,0,0,88
332613,tt4151098,en,Omo Child: The River and the Bush,"['Documentary', 'Drama']",25/02/2015,False,False,2.197,8.2,5,8.2,154,['Amazon Prime Video'],ET,Ethiopia,0,0,89
256591,tt2381941,en,Focus,"['Romance', 'Comedy']",25/02/2015,False,False,43.908,6.9,6981,6.6,251758,['Netflix'],US,United States of America,50100000,153962963,105
327953,tt4454406,en,Ralphie May: Unruly,['Documentary'],27/02/2015,False,False,3.529,4.9,17,4.8,447,['Netflix'],US,United States of America,0,0,83
309924,tt3717016,en,After the Ball,"['Drama', 'Music', 'History']",27/02/2015,False,False,13.187,6.4,245,5.8,3500,['Amazon Prime Video'],CA,Canada,0,234417,101
328480,tt3881700,en,Kept Woman,"['Comedy', 'Crime']",28/02/2015,False,False,6.729,6.4,68,6.2,2472,['Amazon Prime Video'],CA,Canada,0,0,85
288112,tt2790220,en,Risk Factor,['Thriller'],28/02/2015,False,False,0.6,4.5,4,6.0,36,['Amazon Prime Video'],CA,Canada,1200000,0,90
324963,tt4137924,en,Monster High: Haunted,"['Mystery', 'Drama', 'History', 'Family', 'Thriller']",2/03/2015,False,False,16.405,7.4,150,6.2,755,['Netflix'],US,United States of America,0,0,75
198184,tt1823672,en,Chappie,"['Horror', 'Documentary']",4/03/2015,False,False,59.835,6.8,7138,6.8,254493,['Netflix'],US,United States of America,49000000,104399548,120
326665,tt4530184,en,Aziz Ansari: Live at Madison Square Garden,[],6/03/2015,False,False,6.325,6.7,108,6.6,3304,['Netflix'],US,United States of America,0,0,58
328233,tt4058426,en,India's Daughter,"['Thriller', 'Drama', 'TV Movie', 'Romance']",8/03/2015,False,False,2.829,8.1,38,8.2,2142,['Amazon Prime Video'],IN,India,0,0,63
354544,tt4512714,en,Demetri Martin: Live (At The Time),"['TV Movie', 'Drama']",10/03/2015,False,False,5.935,7.0,50,7.4,2268,['Netflix'],US,United States of America,0,0,61
241554,tt2199571,en,Run All Night,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",11/03/2015,False,False,29.945,6.4,2513,6.6,110586,['Netflix'],US,United States of America,50000000,71561644,114
330537,tt3950908,en,Anger of the Dead,"['History', 'Action', 'Adventure', 'Drama']",13/03/2015,False,False,4.1,4.5,15,3.2,825,['Amazon Prime Video'],CA,Canada,0,0,84
256030,tt2207484,en,Muck,[],13/03/2015,False,False,7.458,3.0,79,2.6,2723,['Amazon Prime Video'],US,United States of America,250000,0,99
328408,tt2699466,en,A Fighting Season,['Drama'],14/03/2015,False,False,0.924,0.0,1,6.1,148,['Stan'],US,United States of America,0,0,82
323674,tt3799372,en,6 Years,"['Documentary', 'History', 'Adventure']",14/03/2015,False,False,8.452,5.4,684,5.5,12786,['Netflix'],US,United States of America,0,0,84
249916,tt3077108,en,Appropriate Behavior,['Documentary'],14/03/2015,False,False,4.954,6.4,71,6.5,4429,['Stan'],GB,United Kingdom,0,0,90
328601,tt2880472,en,Out of Nothing,['Documentary'],15/03/2015,False,False,1.208,8.3,3,7.8,101,['Amazon Prime Video'],US,United States of America,0,0,90
262500,tt2908446,en,Insurgent,"['Horror', 'Thriller', 'Science Fiction']",18/03/2015,False,False,61.394,6.4,9191,6.2,240624,['Stan'],US,United States of America,110000000,295238201,119
228161,tt2224026,en,Home,"['Crime', 'Drama', 'Comedy']",18/03/2015,False,False,37.866,6.8,3493,6.6,104050,"['Amazon Prime Video', 'Stan']",US,United States of America,135000000,368871007,94
290815,tt3717068,en,Court,[],19/03/2015,False,False,3.271,6.9,53,7.6,4919,['Netflix'],IN,India,0,0,116
333620,tt4328642,en,Stalked by My Neighbor,['Documentary'],21/03/2015,False,False,8.976,5.8,70,5.2,1503,['Amazon Prime Video'],CA,Canada,0,0,88
332503,tt4550444,en,Tom Felton Meets the Superfans,['Documentary'],23/03/2015,False,False,2.567,7.5,12,7.7,250,['Amazon Prime Video'],GB,United Kingdom,0,0,57
332280,tt4025594,en,Shark Killer,"['Science Fiction', 'Drama']",23/03/2015,False,False,4.134,5.1,37,4.1,636,['Amazon Prime Video'],CA,Canada,0,0,88
307081,tt1798684,en,Southpaw,"['Science Fiction', 'Action', 'Thriller', 'Adventure']",24/03/2015,False,False,60.999,7.4,4928,7.3,240785,['Netflix'],US,United States of America,30000000,91709827,123
283227,tt2639254,en,A Little Chaos,"['Comedy', 'Fantasy']",26/03/2015,False,False,10.43,6.3,595,6.5,23798,['Stan'],GB,United Kingdom,0,10084623,117
257091,tt2561572,en,Get Hard,"['Drama', 'Comedy']",26/03/2015,False,False,20.995,6.0,2386,6.0,138953,['Netflix'],US,United States of America,40000000,111811453,100
325113,tt2523832,en,A Girl Like Her,['Comedy'],27/03/2015,False,False,9.578,7.2,202,7.0,7166,['Amazon Prime Video'],US,United States of America,0,0,91
