,adult,genre_id,tmdb_id,imdb_id,budget,revenue,original_title,original_language,popularity,release_date,title,vote_average,vote_count,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6
2982,False,['Comedy'],422548,tt4188766,0,0,Jimmy Dore: Sentenced To Live,en,1.297,2015-10-06,Jimmy Dore: Sentenced To Live,10.0,2,Comedy,,,,,
2983,False,['Comedy'],363168,tt3132244,0,0,Maul Dogs,en,1.96,2015-10-06,Maul Dogs,5.0,1,Comedy,Drama,Fantasy,Horror,,
2984,False,"['Comedy', 'Horror', 'Thriller']",336288,tt1778906,0,0,American Backwoods: Slew Hampshire,en,1.912,2015-10-06,American Backwoods: Slew Hampshire,5.3,5,Romance,Drama,,,,
2985,False,"['Mystery', 'Comedy', 'Drama']",323679,tt3275216,0,0,Manson Family Vacation,en,9.253,2015-10-06,Manson Family Vacation,5.797,59,Western,Drama,Adventure,,,
2986,False,"['Family', 'Animation', 'Adventure']",361380,tt5042426,0,0,Barbie & Her Sisters in the Great Puppy Adventure,en,21.7,2015-10-07,Barbie & Her Sisters in the Great Puppy Adventure,7.282,227,Comedy,,,,,
2987,False,"['Drama', 'History']",321697,tt2080374,30000000,34441873,Steve Jobs,en,17.825,2015-10-09,Steve Jobs,6.763,3730,Drama,Mystery,Western,,,
2988,False,['Drama'],292010,tt3922816,0,0,The Daughter,en,7.087,2015-10-09,The Daughter,6.5,63,Thriller,TV Movie,,,,
2989,False,"['Romance', 'TV Movie', 'Drama']",363838,tt4666722,0,0,The Reckoning,en,3.052,2015-10-11,The Reckoning,5.692,13,Action,History,Drama,,,
2990,False,"['Horror', 'Romance']",201085,tt2554274,55000000,74679822,Crimson Peak,en,22.164,2015-10-13,Crimson Peak,6.638,4479,Drama,Horror,,,,
2991,False,['Documentary'],578758,tt8400886,0,0,The Black Flag,en,0.6,2015-10-14,The Black Flag,0.0,0,Documentary,,,,,
2992,False,"['Thriller', 'Mystery', 'Drama', 'Crime']",290751,tt1741273,19500000,34854990,Secret in Their Eyes,en,13.079,2015-10-14,Secret in Their Eyes,6.385,1196,Family,Comedy,,,,
2993,False,['Documentary'],610891,tt4024202,0,0,Soaring Highs and Brutal Lows: The Voices of Women in Metal,en,1.499,2015-10-15,Soaring Highs and Brutal Lows: The Voices of Women in Metal,7.2,5,Mystery,Adventure,Romance,TV Movie,,
2994,False,"['Music', 'Documentary']",360283,tt1018728,0,0,Green Day: Heart Like a Hand Grenade,en,3.135,2015-10-15,Green Day: Heart Like a Hand Grenade,8.5,8,Crime,Comedy,,,,
2995,False,"['Horror', 'Comedy']",360007,tt4929720,0,0,Patchwork,en,7.195,2015-10-15,Patchwork,5.7,62,Comedy,Mystery,,,,
2996,False,"['Comedy', 'Drama', 'Romance']",354150,tt4024210,0,0,unINDIAN,en,2.416,2015-10-15,unINDIAN,5.9,11,,,,,,
2997,False,['Drama'],333596,tt4183692,12000000,14394097,Woodlawn,en,30.947,2015-10-15,Woodlawn,7.016,160,Documentary,,,,,
2998,False,"['Comedy', 'Drama', 'Romance']",254320,tt3464902,4000000,15656193,The Lobster,en,22.585,2015-10-15,The Lobster,7.019,5224,,,,,,
2999,False,"['Crime', 'Horror', 'Thriller']",383348,tt4045384,0,0,Writers Retreat,en,3.07,2015-10-16,Writers Retreat,5.714,7,,,,,,
3000,False,['Comedy'],364089,tt5087554,0,0,Anthony Jeselnik: Thoughts and Prayers,en,6.136,2015-10-16,Anthony Jeselnik: Thoughts and Prayers,7.344,90,Documentary,,,,,
3001,False,"['Horror', 'Mystery', 'Thriller']",359246,tt4267026,0,0,Hell House LLC,en,9.198,2015-10-16,Hell House LLC,6.56,283,Documentary,,,,,
3002,False,"['Action', 'Horror', 'Thriller']",356483,tt3551400,3000000,0,Unnatural,en,6.203,2015-10-16,Unnatural,4.5,33,Mystery,Action,Thriller,,,
3003,False,"['Action', 'Comedy', 'Romance']",339362,tt3055402,0,0,SuperBob,en,8.067,2015-10-16,SuperBob,5.969,65,Drama,,,,,
3004,False,"['Drama', 'Thriller']",264644,tt3170832,13000000,35401758,Room,en,25.284,2015-10-16,Room,8.042,8325,Documentary,,,,,
3005,False,"['Drama', 'History']",245168,tt3077214,14000000,16002420,Suffragette,en,12.154,2015-10-16,Suffragette,7.269,1472,Documentary,,,,,
3006,False,"['Horror', 'Fantasy']",374618,tt2501366,0,0,Scrawl,en,2.369,2015-10-17,Scrawl,4.0,10,Horror,Thriller,Mystery,Science Fiction,,
3007,False,"['Drama', 'Romance']",362582,tt5065500,0,0,Fifty,en,2.338,2015-10-17,Fifty,4.875,8,Documentary,,,,,
3008,False,"['Animation', 'Family', 'Music']",360404,tt4779496,0,0,"Monster High: Boo York, Boo York",en,13.273,2015-10-19,"Monster High: Boo York, Boo York",7.566,136,Documentary,,,,,
3009,False,"['Action', 'Adventure', 'Documentary']",399123,tt5153276,0,0,Reach for the Sky,en,0.6,2015-10-20,Reach for the Sky,0.0,0,Family,Drama,Comedy,TV Movie,,
3010,False,"['Romance', 'TV Movie']",398475,tt4364876,0,0,How Not to Propose,en,2.198,2015-10-20,How Not to Propose,5.25,12,Science Fiction,,,,,
3011,False,"['Fantasy', 'Comedy', 'Drama']",364540,tt3955894,1150118,0,Girl Asleep,en,4.885,2015-10-20,Girl Asleep,6.403,88,Animation,Family,Comedy,,,
3012,False,"['Romance', 'Drama']",167073,tt2381111,11000000,62076141,Brooklyn,en,16.671,2015-10-20,Brooklyn,7.31,2824,Horror,Thriller,Mystery,,,
3013,False,"['Fantasy', 'Action', 'Adventure']",274854,tt1618442,90000000,146936910,The Last Witch Hunter,en,49.756,2015-10-21,The Last Witch Hunter,5.94,3225,Adventure,Action,Thriller,Science Fiction,,
3014,False,[],370467,,0,0,Thiraipada Nagaram,en,1.4,2015-10-22,Thiraipada Nagaram,7.0,1,Comedy,,,,,
3015,False,['Documentary'],365707,tt4868972,0,0,The Queen of Ireland,en,1.674,2015-10-22,The Queen of Ireland,5.3,7,Mystery,Thriller,Horror,,,
3016,False,"['Comedy', 'Horror']",273477,tt1727776,15000000,14860766,Scouts Guide to the Zombie Apocalypse,en,59.501,2015-10-23,Scouts Guide to the Zombie Apocalypse,6.473,1604,Action,Comedy,,,,
3017,False,['Horror'],397137,tt2938230,0,0,The Devil's Woods,en,1.4,2015-10-24,The Devil's Woods,2.0,1,Science Fiction,Adventure,Action,,,
3018,False,"['Action', 'Adventure', 'Thriller']",206647,tt2379713,245000000,880674609,Spectre,en,45.638,2015-10-26,Spectre,6.522,9480,Adventure,Animation,Comedy,Family,,
3019,False,['Comedy'],422550,tt4188950,0,0,Sarah Colonna: I Can't Feel My Legs,en,1.52,2015-10-27,Sarah Colonna: I Can't Feel My Legs,6.0,2,Action,,,,,
3020,False,[],774975,tt5130838,0,0,King of Boys (Abattoir of Makoko),en,1.476,2015-10-29,King of Boys (Abattoir of Makoko),0.0,0,Action,Animation,Family,,,
3021,False,"['Drama', 'Comedy', 'Western']",298382,tt2910904,11930000,25003426,The Dressmaker,en,17.6,2015-10-29,The Dressmaker,6.991,1445,Drama,,,,,
3022,False,"['Fantasy', 'Science Fiction', 'Thriller']",374722,tt3769594,0,0,I Am Jack's Apocalypse,en,1.671,2015-10-30,Jack's Apocalypse,5.2,6,Comedy,,,,,
3023,False,"['Comedy', 'Drama']",328589,tt3722070,6000000,41387687,The Lady in the Van,en,11.9,2015-10-30,The Lady in the Van,6.441,635,Documentary,,,,,
3024,False,['Horror'],373048,tt4278962,0,0,All Through the House,en,4.285,2015-10-31,All Through the House,4.692,39,Drama,Crime,Thriller,Mystery,,
3025,False,"['Documentary', 'Adventure', 'Drama', 'Family']",365128,tt3379352,0,0,Mully,en,2.22,2015-11-01,Mully,7.429,7,Action,Adventure,Animation,Comedy,Family,
3026,False,['Horror'],366551,tt4820312,0,0,Krampus: The Reckoning,en,8.262,2015-11-03,Krampus: The Reckoning,3.162,34,,,,,,
3027,False,"['Crime', 'Thriller', 'Horror']",370664,tt3869392,0,0,Abandoned Dead,en,2.962,2015-11-04,Abandoned Dead,4.35,10,Documentary,,,,,
3028,False,"['TV Movie', 'Science Fiction', 'Action', 'Horror']",335409,tt3403194,600000,0,Sharkansas Women's Prison Massacre,en,7.409,2015-11-04,Sharkansas Women's Prison Massacre,5.244,43,Comedy,,,,,
3029,False,['Comedy'],228294,tt2577854,0,0,Now Add Honey,en,3.512,2015-11-05,Now Add Honey,5.3,13,Western,Drama,Thriller,,,
3030,False,['Documentary'],1002806,tt4057878,0,0,Dog Days of Winter,en,0.6,2015-11-06,Dog Days of Winter,0.0,0,Animation,Family,Comedy,Mystery,,
3031,False,"['Horror', 'Documentary', 'Drama']",480750,tt5297216,0,0,A Haunting at the Hoyt Library,en,1.695,2015-11-06,A Haunting at the Hoyt Library,6.8,4,Drama,Thriller,TV Movie,,,
3032,False,['Horror'],402438,tt3288992,0,0,Feed the Devil,en,2.768,2015-11-06,Feed the Devil,2.6,5,TV Movie,Music,,,,
3033,False,['Comedy'],373639,tt6696210,0,0,Pete Correale: Let Me Tell Ya,en,0.975,2015-11-06,Pete Correale: Let Me Tell Ya,7.0,1,Romance,Drama,,,,
3034,False,['Documentary'],359440,tt4651932,0,0,Barista,en,1.98,2015-11-06,Barista,5.738,21,Thriller,Drama,Crime,TV Movie,,
3035,False,"['Fantasy', 'Horror']",312831,tt2474976,0,0,The Hallow,en,17.508,2015-11-06,The Hallow,5.626,536,Romance,Horror,Comedy,Thriller,,
3036,False,"['Romance', 'TV Movie']",360604,tt5031014,0,0,Ice Sculpture Christmas,en,7.119,2015-11-07,Ice Sculpture Christmas,6.073,75,Drama,Romance,,,,
3037,False,['Thriller'],398748,tt5037982,0,0,A Mother's Instinct,en,3.904,2015-11-08,A Mother's Instinct,4.8,27,Comedy,,,,,
3038,False,['Comedy'],340062,tt14966372,0,0,Erik Rivera: I'm No Expert,en,0.6,2015-11-08,Erik Rivera: I'm No Expert,0.0,0,Thriller,Drama,Mystery,,,
3039,False,['Documentary'],372315,tt5161502,0,0,Somm: Into the Bottle,en,5.846,2015-11-11,Somm: Into the Bottle,7.167,26,Family,TV Movie,,,,
3040,False,"['Documentary', 'Music']",372124,tt3881668,0,0,Samba & Jazz,en,0.626,2015-11-12,Samba & Jazz,10.0,1,Comedy,Adventure,Action,,,
3041,False,"['Drama', 'History']",321741,tt3322364,35000000,50363790,Concussion,en,20.614,2015-11-12,Concussion,7.089,2292,Documentary,,,,,
3042,False,"['Comedy', 'Crime']",412195,tt5112438,0,0,Taxi Driver: Oko Ashewo,en,1.399,2015-11-13,Taxi Driver: Oko Ashewo,5.409,11,Documentary,,,,,
3043,False,"['TV Movie', 'Family', 'Animation', 'Comedy']",374252,tt5174284,0,0,Shaun the Sheep: The Farmer's Llamas,en,6.005,2015-11-13,Shaun the Sheep: The Farmer's Llamas,6.6,39,Comedy,,,,,
3044,False,['Comedy'],367735,tt5069564,0,0,John Mulaney: The Comeback Kid,en,5.936,2015-11-13,John Mulaney: The Comeback Kid,7.718,204,Comedy,,,,,
3045,False,"['Comedy', 'Horror']",363889,tt4483220,0,0,The Funhouse Massacre,en,7.537,2015-11-13,The Funhouse Massacre,5.298,126,Documentary,,,,,
3046,False,"['Action', 'Crime', 'Thriller']",336004,tt3276924,8900000,4100000,Heist,en,19.154,2015-11-13,Heist,6.09,817,Romance,TV Movie,Comedy,,,
3047,False,['Drama'],334531,tt3719896,20000000,0,My All American,en,8.72,2015-11-13,My All American,7.121,145,Animation,,,,,
3048,False,"['Family', 'Animation']",368304,tt5371572,0,0,LEGO Marvel Super Heroes: Avengers Reassembled!,en,14.271,2015-11-16,LEGO Marvel Super Heroes: Avengers Reassembled!,6.514,107,War,Thriller,Drama,,,
3049,False,['Documentary'],391983,tt5238858,0,0,The Missing Ingredient,en,0.6,2015-11-17,The Missing Ingredient,7.0,2,Action,,,,,
3050,False,['Documentary'],402436,tt5209072,0,0,Miso Hungry,en,3.628,2015-11-18,Miso Hungry,6.725,20,Action,History,Adventure,Drama,,
3051,False,['Documentary'],380925,tt4679022,0,0,Circle of Poison,en,0.6,2015-11-18,Circle of Poison,6.5,4,Action,Adventure,Drama,,,
3052,False,"['Action', 'Drama', 'Thriller', 'Science Fiction']",370097,tt4525270,0,0,Stormageddon,en,10.144,2015-11-18,Stormageddon,6.3,87,Comedy,,,,,
3053,False,"['Action', 'Adventure', 'Science Fiction']",131634,tt1951266,160000000,653428261,The Hunger Games: Mockingjay - Part 2,en,67.706,2015-11-18,The Hunger Games: Mockingjay - Part 2,6.883,10987,Crime,Action,Comedy,,,
3054,False,['Documentary'],348673,tt4610372,0,0,Noma: My Perfect Storm,en,2.44,2015-11-19,Noma: My Perfect Storm,6.5,19,Romance,Comedy,,,,
3055,False,"['Romance', 'Drama']",258480,tt2402927,11800000,40272135,Carol,en,26.117,2015-11-20,Carol,7.485,3260,Documentary,,,,,
3056,False,"['Thriller', 'Drama', 'Adventure', 'Action', 'History']",205775,tt1390411,100000000,93920758,In the Heart of the Sea,en,30.843,2015-11-20,In the Heart of the Sea,6.7,3640,Documentary,,,,,
3057,False,[],824421,tt5286078,0,0,"Young, Trans and Looking for Love",en,0.6,2015-11-23,"Young, Trans and Looking for Love",0.0,0,Action,Comedy,,,,
3058,False,"['Comedy', 'Drama']",340194,tt3339354,0,0,A Year and Change,en,2.147,2015-11-24,A Year and Change,6.4,13,Action,Adventure,Fantasy,,,
3059,False,"['Family', 'Romance', 'TV Movie']",363482,tt5033114,0,0,Once Upon A Holiday,en,9.207,2015-11-25,Once Upon A Holiday,5.985,99,Drama,Romance,,,,
3060,False,"['Crime', 'Documentary']",422804,tt4074384,0,0,Chasing Bonnie & Clyde,en,0.846,2015-11-27,Chasing Bonnie & Clyde,0.0,0,Documentary,,,,,
3061,False,"['Comedy', 'Drama', 'Romance']",320588,tt3766394,1000000,14659448,"Hello, My Name Is Doris",en,12.79,2015-11-27,"Hello, My Name Is Doris",6.42,421,Comedy,,,,,
3062,False,[],579192,,0,0,Black,en,1.984,2015-11-28,Black,0.0,0,Comedy,Action,Romance,Crime,,
3063,False,['Thriller'],549070,tt4987454,0,0,Lurking Woods,en,1.803,2015-11-29,Lurking Woods,3.0,4,Documentary,,,,,
3064,False,['Animation'],809237,tt13566420,0,0,Season's Greetings from the Hatchlings,en,0.601,2015-11-30,Season's Greetings from the Hatchlings,0.0,0,Thriller,Crime,Action,,,
3066,False,['Comedy'],369820,tt5280664,0,0,Brent Morin: I'm Brent Morin,en,3.108,2015-12-01,Brent Morin: I'm Brent Morin,7.308,26,Action,Thriller,,,,
3067,False,['Documentary'],470543,tt5299272,0,0,Alien Mind Control: The UFO Enigma,en,1.527,2015-12-02,Alien Mind Control: The UFO Enigma,0.0,0,Horror,Thriller,,,,
3068,False,"['Action', 'Adventure', 'Crime', 'Thriller']",257088,tt2058673,105000000,133718711,Point Break,en,27.089,2015-12-03,Point Break,5.9,2033,Comedy,Drama,War,,,
3069,False,[],611787,tt4720284,0,0,Love in the Sixth,en,0.6,2015-12-04,Love in the Sixth,0.0,0,TV Movie,Romance,,,,
3070,False,"['Family', 'Romance']",493511,tt3967826,0,0,My First Miracle,en,2.822,2015-12-04,My First Miracle,6.667,3,Science Fiction,Horror,Mystery,,,
3071,False,"['Comedy', 'Music', 'TV Movie']",364067,tt4537842,0,0,A Very Murray Christmas,en,16.211,2015-12-04,A Very Murray Christmas,5.267,358,Documentary,,,,,
3072,False,"['Family', 'Comedy', 'Romance']",340816,tt3703148,0,0,Christmas Eve,en,5.946,2015-12-04,Christmas Eve,5.662,68,Adventure,Science Fiction,Action,Mystery,,
3073,False,"['Drama', 'Crime', 'Comedy']",340275,tt4594834,0,0,Chi-Raq,en,9.28,2015-12-04,Chi-Raq,5.872,168,Animation,,,,,
3074,False,"['Comedy', 'Drama', 'Romance']",472708,tt2972850,120000,0,Art Ache,en,2.659,2015-12-06,Art Ache,7.3,3,Action,Crime,Romance,,,
3075,False,['Documentary'],418703,tt5337696,0,0,USS Indianapolis: The Legacy,en,1.429,2015-12-06,USS Indianapolis: The Legacy,7.0,5,Drama,Crime,Thriller,,,
3076,False,['Documentary'],762625,tt5269398,0,0,The World's Most Famous Train,en,0.858,2015-12-07,The World's Most Famous Train,0.0,0,Drama,History,,,,
3077,False,"['Animation', 'Family']",374251,tt5095510,0,1378503,Stick Man,en,9.917,2015-12-07,Stick Man,6.8,86,Comedy,Romance,Drama,Music,,
3078,False,"['TV Movie', 'Documentary']",378608,tt5278162,0,0,Secrets of the Mona Lisa,en,1.839,2015-12-09,Secrets of the Mona Lisa,6.0,1,Comedy,,,,,
3079,False,['Comedy'],372337,tt5087462,0,0,"Trailer Park Boys: Drunk, High and Unemployed: Live In Austin",en,3.333,2015-12-09,"Trailer Park Boys: Drunk, High and Unemployed: Live In Austin",5.467,15,Horror,Thriller,,,,
3081,False,['Comedy'],378044,tt5270832,0,0,"Jermaine Fowler: Give 'Em Hell, Kid",en,0.664,2015-12-11,"Jermaine Fowler: Give 'Em Hell, Kid",8.0,2,Comedy,Drama,,,,
3082,False,"['Western', 'Comedy']",347969,tt2479478,60000000,0,The Ridiculous 6,en,35.541,2015-12-11,The Ridiculous 6,5.139,1208,Documentary,,,,,
3083,False,"['Comedy', 'Drama']",318846,tt1596363,28000000,133346506,The Big Short,en,39.324,2015-12-11,The Big Short,7.331,7846,Adventure,Comedy,Family,,,
3084,False,"['Adventure', 'Animation', 'Comedy', 'Family']",258509,tt2974918,90000000,233755553,Alvin and the Chipmunks: The Road Chip,en,35.811,2015-12-17,Alvin and the Chipmunks: The Road Chip,6.022,1433,,,,,,
3085,False,['Comedy'],371084,tt5339586,0,0,Mike Epps: Don't Take It Personal,en,4.125,2015-12-18,Mike Epps: Don't Take It Personal,5.1,12,Horror,Thriller,,,,
3086,False,"['Comedy', 'Drama', 'Fantasy', 'Horror']",279690,tt2386404,0,0,He Never Died,en,12.123,2015-12-18,He Never Died,6.132,397,Family,Drama,,,,
3088,False,"['Romance', 'Drama']",370725,tt2805814,700,0,Other People's Children,en,2.276,2015-12-25,Other People's Children,3.7,6,Drama,,,,,
3089,False,"['Western', 'Drama', 'Adventure']",281957,tt1663202,135000000,532950503,The Revenant,en,68.747,2015-12-25,The Revenant,7.517,16424,Comedy,TV Movie,,,,
3090,False,['Comedy'],274167,tt1528854,50000000,242786137,Daddy's Home,en,33.572,2015-12-25,Daddy's Home,6.3,2806,Animation,Action,,,,
3091,False,"['Drama', 'Mystery', 'Western']",273248,tt3460252,44000000,155760117,The Hateful Eight,en,36.128,2015-12-25,The Hateful Eight,7.739,12638,Comedy,Romance,,,,
3092,False,"['Thriller', 'TV Movie']",374515,tt5252624,4000000,0,Stalked by My Doctor,en,6.141,2015-12-26,Stalked by My Doctor,5.845,58,Romance,Comedy,,,,
3093,False,"['Action', 'History', 'Drama']",372981,tt5235348,0,0,Marco Polo: One Hundred Eyes,en,12.095,2015-12-26,Marco Polo: One Hundred Eyes,7.221,95,Comedy,,,,,
3094,False,"['Drama', 'Horror']",371833,tt4974584,0,0,Harry Price: Ghost Hunter,en,2.895,2015-12-27,Harry Price: Ghost Hunter,6.174,23,Horror,Thriller,,,,
3095,False,['Documentary'],374759,tt8453414,0,0,John Bishop's Gorilla Adventure,en,0.6,2015-12-28,John Bishop's Gorilla Adventure,7.5,1,Drama,Crime,Mystery,,,
3096,False,"['Family', 'Comedy']",370071,tt4591840,10000000,0,A Christmas Star,en,7.954,2015-12-29,A Christmas Star,4.966,29,Action,Science Fiction,Thriller,,,
3097,False,"['Mystery', 'Adventure', 'Romance', 'TV Movie']",398639,tt4861950,0,0,When Duty Calls,en,2.531,2015-12-30,When Duty Calls,6.857,7,,,,,,
3099,False,"['Crime', 'Comedy']",400734,tt5431262,0,0,Breaker Breaker,en,0.612,2015-12-31,Breaker Breaker,0.0,0,Documentary,,,,,
3100,False,"['Comedy', 'Mystery']",1062078,tt5106176,0,0,God Bless New Dixie,en,0.6,2016-01-01,God Bless New Dixie,0.0,0,Thriller,TV Movie,,,,
3101,False,[],996343,tt5036920,0,0,Make Time 4 Love,en,0.6,2016-01-01,Make Time 4 Love,0.0,0,Drama,,,,,
3106,False,['Documentary'],715555,tt14332022,0,0,The Real Founder,en,1.096,2016-01-01,The Real Founder,0.0,0,Action,Crime,Science Fiction,,,
3107,False,[],690240,tt5993146,0,0,27 Alien Encounters,en,0.876,2016-01-01,27 Alien Encounters,5.0,1,Comedy,,,,,
3109,False,[],620341,tt7262730,0,0,Is Anybody Out There?,en,0.6,2016-01-01,Is Anybody Out There?,5.0,1,Documentary,,,,,
3113,False,['Documentary'],532533,tt5848362,0,0,Evolution of Organic,en,0.6,2016-01-01,Evolution of Organic,0.0,0,Action,Adventure,Animation,Family,,
3114,False,['Documentary'],516614,tt3282762,0,0,As the Crow Flies,en,0.6,2016-01-01,As the Crow Flies,0.0,0,,,,,,
3115,False,"['Mystery', 'Action', 'Thriller']",505583,tt9104654,0,0,Checkmate,en,1.4,2016-01-01,Checkmate,1.0,1,Action,Crime,Drama,Thriller,,
3116,False,['Drama'],499143,tt6736186,0,0,Bible Conspiracies,en,0.6,2016-01-01,Bible Conspiracies,0.0,0,Documentary,Music,,,,
3117,False,['Documentary'],452613,tt2828532,0,0,Keepers of the Magic,en,0.776,2016-01-01,Keepers of the Magic,7.2,6,Documentary,,,,,
3118,False,['Documentary'],416390,tt5945222,0,0,Dugma: The Button,en,0.6,2016-01-01,Dugma: The Button,7.0,5,Comedy,Drama,,,,
3119,False,"['Horror', 'Thriller', 'Mystery', 'Science Fiction']",403283,tt4499228,0,0,Gehenna: Where Death Lives,en,5.932,2016-01-01,Gehenna: Where Death Lives,5.242,33,Documentary,Music,,,,
3120,False,['Documentary'],401355,tt5726712,0,0,At the Fork,en,1.56,2016-01-01,At the Fork,10.0,1,Drama,Comedy,,,,
3121,False,['Documentary'],379924,tt2004365,0,0,State of Control,en,0.934,2016-01-01,State of Control,7.5,3,Documentary,,,,,
3122,False,"['Family', 'Drama', 'Comedy', 'TV Movie']",375154,tt5301624,0,0,Billionaire Boy,en,4.095,2016-01-01,Billionaire Boy,5.921,19,Documentary,,,,,
3123,False,['Science Fiction'],369406,tt4836736,0,0,Nowhere Boys: The Book of Shadows,en,7.729,2016-01-01,Nowhere Boys: The Book of Shadows,5.895,43,Thriller,,,,,
3124,False,"['Animation', 'Family', 'Comedy']",381693,tt5513770,0,0,Kung Fu Panda: Secrets of the Scroll,en,19.031,2016-01-05,Kung Fu Panda: Secrets of the Scroll,6.815,170,Romance,Drama,Comedy,,,
3125,False,"['Horror', 'Thriller', 'Mystery']",329440,tt3387542,10000000,37608299,The Forest,en,19.999,2016-01-07,The Forest,5.211,1568,Documentary,,,,,
3126,False,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",379305,tt3157640,0,0,Project 12: The Bunker,en,4.339,2016-01-08,Bunker: Project 12,4.7,11,Thriller,,,,,
3127,False,['Comedy'],376482,tt4970632,0,0,Tom Segura: Mostly Stories,en,4.766,2016-01-08,Tom Segura: Mostly Stories,7.067,60,Horror,,,,,
3128,False,"['Mystery', 'Thriller', 'Horror']",308017,tt3563892,0,0,Silent Retreat,en,3.728,2016-01-12,Silent Retreat,4.857,28,Documentary,,,,,
3129,False,"['Action', 'Comedy']",323675,tt2869728,40000000,124827316,Ride Along 2,en,24.621,2016-01-14,Ride Along 2,6.24,1479,Comedy,,,,,
3130,False,"['Science Fiction', 'Adventure', 'Action']",299687,tt2304933,38000000,109906372,The 5th Wave,en,53.896,2016-01-14,The 5th Wave,5.93,5276,Comedy,,,,,
3131,False,"['Adventure', 'Animation', 'Comedy', 'Family']",276905,tt1594972,7000000,17062499,Norm of the North,en,16.72,2016-01-14,Norm of the North,4.664,295,Adventure,Animation,Comedy,Family,Science Fiction,
3132,False,['Action'],399324,tt2094825,0,0,Gearheads,en,1.776,2016-01-15,Gearheads,3.5,2,Drama,,,,,
3133,False,"['Action', 'Animation', 'Family']",377897,tt5042436,0,0,Barbie: Spy Squad,en,20.382,2016-01-15,Barbie: Spy Squad,6.9,320,Documentary,,,,,
3134,False,['Drama'],424979,tt3276618,0,0,Little Miss Perfect,en,2.651,2016-01-21,Little Miss Perfect,5.818,11,Documentary,,,,,
3135,False,['Comedy'],378356,tt4820278,0,0,Monkey Up,en,2.529,2016-01-22,Monkey Up,4.1,16,Drama,,,,,
3136,False,['Documentary'],333375,tt4505666,0,0,Prescription Thugs,en,3.987,2016-01-22,Prescription Thugs,6.363,40,Documentary,Music,,,,
3137,False,"['Drama', 'Crime', 'Thriller', 'Mystery']",331962,tt4019560,0,1787926,Exposed,en,17.146,2016-01-22,Exposed,4.936,442,Documentary,,,,,
3138,False,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",140300,tt2267968,145000000,521170825,Kung Fu Panda 3,en,80.911,2016-01-23,Kung Fu Panda 3,6.86,4960,,,,,,
3139,False,[],768374,tt3278956,0,0,Catching Up,en,0.6,2016-01-24,Catching Up,0.0,0,Comedy,Drama,Romance,,,
3140,False,['Documentary'],374470,tt4935212,0,0,The Founders,en,1.4,2016-01-24,The Founders,6.0,4,Drama,,,,,
3141,False,['Comedy'],373453,tt5240748,0,0,Brahman Naman,en,4.206,2016-01-24,Brahman Naman,5.434,38,Documentary,,,,,
3142,False,"['Western', 'Drama', 'Thriller']",376501,tt3491962,0,0,Outlaws and Angels,en,6.534,2016-01-25,Outlaws and Angels,5.4,78,Thriller,Drama,Action,Mystery,,
3143,False,"['Animation', 'Family', 'Comedy', 'Mystery']",392536,tt5548284,0,0,Lego Scooby-Doo!: Haunted Hollywood,en,21.28,2016-01-28,Lego Scooby-Doo!: Haunted Hollywood,7.412,199,,,,,,
3144,False,"['Drama', 'Thriller', 'TV Movie']",423878,tt5017220,0,0,Crossfire,en,9.148,2016-01-31,Crossfire,5.095,21,Documentary,,,,,
3145,False,"['TV Movie', 'Music']",348089,tt4366830,0,0,Grease Live,en,10.958,2016-01-31,Grease Live,7.1,271,Documentary,,,,,
3146,False,"['Romance', 'Drama']",349029,tt3415150,0,0,On the Horizon,en,0.6,2016-02-01,On the Horizon,10.0,1,Documentary,History,,,,
3148,False,"['Thriller', 'Drama', 'Crime', 'TV Movie']",380565,tt5351000,0,0,Home Invasion,en,8.975,2016-02-02,Home Invasion,5.413,127,Mystery,,,,,
3149,False,"['Romance', 'Horror', 'Comedy', 'Thriller']",58431,tt1374989,28000000,16457494,Pride and Prejudice and Zombies,en,33.065,2016-02-04,Pride and Prejudice and Zombies,6.153,1951,Comedy,,,,,
3150,False,"['Drama', 'Romance']",475943,tt9741588,0,0,Couple of Days,en,2.178,2016-02-05,Couple of Days,3.0,2,Comedy,,,,,
3151,False,['Comedy'],378137,tt5352432,0,0,Hannibal Buress: Comedy Camisado,en,5.18,2016-02-05,Hannibal Buress: Comedy Camisado,6.4,59,Documentary,,,,,
3152,False,"['Thriller', 'Drama', 'Mystery']",373314,tt3658772,11000000,2049761,Misconduct,en,9.903,2016-02-05,Misconduct,5.611,473,Comedy,,,,,
3153,False,"['Family', 'TV Movie']",401438,tt4743248,0,0,Casa Vita,en,4.402,2016-02-06,Casa Vita,7.1,20,Documentary,,,,,
3154,False,"['Comedy', 'Adventure', 'Action']",329833,tt1608290,50000000,56722693,Zoolander 2,en,45.428,2016-02-06,Zoolander 2,4.866,1973,Thriller,,,,,
3155,False,['Documentary'],339356,tt4235130,0,0,Life Off Grid,en,1.642,2016-02-07,Life Off Grid,7.1,6,Documentary,,,,,
3156,False,['Documentary'],797833,tt9429886,0,0,A Racetrack Somewhere,en,0.6,2016-02-11,A Racetrack Somewhere,0.0,0,Comedy,,,,,
