tmdb_id,imdb_id,original_language,original_title,genres,release_date,video,adult,popularity,tmdb_rating_avg,tmdb_vote_count,providers,netflix_provider,stan_provider,amazon_provider,imdb_rating,imdb_votes,iso_country,country_name,budget,revenue,runtime
49520,tt1488555,en,The Change-Up,"Comedy,Fantasy",5/08/2011,False,False,29.359,6.1,2405,Netflix,Yes,No,No,6.3,185122,US,United States of America,52000000,75450437,112
62206,tt1622547,en,30 Minutes or Less,"Action,Comedy,Crime",11/08/2011,False,False,25.4,5.7,1465,Netflix,Yes,No,No,6.1,102508,US,United States of America,28000000,40547440,83
206953,tt1883251,en,Louis Theroux: America's Most Hated Family in Crisis,Documentary,14/08/2011,False,False,6.739,7.5,45,Stan,No,Yes,No,7.5,2629,GB,United Kingdom,0,0,60
77949,tt1687901,en,The Awakening,"Drama,Horror,Mystery",17/08/2011,False,False,13.124,6.4,1231,Stan,No,Yes,No,6.4,67204,GB,United Kingdom,4798235,209696,107
37430,tt0816462,en,Conan the Barbarian,"Action,Adventure,Fantasy",17/08/2011,False,False,41.947,5.3,1634,Stan,No,Yes,No,5.1,99981,US,United States of America,90000000,63523283,113
69798,tt1716772,en,The Inbetweeners Movie,Comedy,19/08/2011,False,False,14.538,6.2,770,Stan,No,Yes,No,6.7,83651,GB,United Kingdom,4478250,88823111,97
52451,tt1509767,en,The Three Musketeers,"Action,Adventure,Fantasy",31/08/2011,False,False,29.996,5.8,2364,Stan,No,Yes,No,5.7,108823,US,United States of America,75000000,132274484,110
65055,tt1633356,en,Shark Night 3D,"Horror,Thriller",2/09/2011,False,False,18.635,4.9,451,Stan,No,Yes,No,4.0,26381,US,United States of America,28000000,10126458,91
123653,tt1670646,en,Habibi Rasak Kharban,"Drama,Romance,War",4/09/2011,False,False,2.573,5.0,5,Netflix,Yes,No,No,6.7,142,PS,Palestinian Territory,0,0,78
98932,tt1600207,en,The Eye of the Storm,Drama,7/09/2011,False,False,3.177,5.5,22,Netflix,Yes,No,No,6.0,1654,AU,Australia,0,0,114
39538,tt1598778,en,Contagion,"Drama,Thriller",8/09/2011,False,False,30.843,6.6,5379,"Netflix, Stan",Yes,Yes,No,6.8,305537,US,United States of America,60000000,137551594,106
74394,tt1582621,en,The Holding,Thriller,9/09/2011,False,False,5.17,5.7,26,Amazon Prime Video,No,No,Yes,4.7,903,GB,United Kingdom,3000000,0,88
59440,tt1291584,en,Warrior,"Action,Drama,Sport",9/09/2011,False,False,48.169,7.8,3938,Stan,No,Yes,No,8.2,474903,US,United States of America,25000000,23308615,140
94363,tt1205558,en,Hick,"Comedy,Drama",10/09/2011,False,False,10.328,5.7,368,Amazon Prime Video,No,No,Yes,5.6,20097,US,United States of America,0,0,99
84355,tt1742336,en,Your Sister's Sister,"Comedy,Drama,Romance",11/09/2011,False,False,11.189,6.5,287,Stan,No,Yes,No,6.7,27737,US,United States of America,125000,3242802,90
51994,tt1700844,en,The Deep Blue Sea,"Drama,Romance",11/09/2011,False,False,11.445,5.9,236,Stan,No,Yes,No,6.2,16104,GB,United Kingdom,0,1126525,98
82532,tt1588334,en,"Jeff, Who Lives at Home","Comedy,Drama",13/09/2011,False,False,10.112,6.2,526,Stan,No,Yes,No,6.5,64369,US,United States of America,10000000,4417580,83
70006,tt1754264,en,Never Back Down 2: The Beatdown,"Action,Drama,Sport",13/09/2011,False,False,31.204,6.4,546,Netflix,Yes,No,No,5.7,19834,US,United States of America,3000000,0,99
91155,tt1732730,en,Roller Town,Comedy,15/09/2011,False,False,1.735,5.5,7,Amazon Prime Video,No,No,Yes,6.0,450,CA,Canada,0,0,80
75600,tt1699520,en,Turnout,Drama,16/09/2011,False,False,2.531,5.8,6,Amazon Prime Video,No,No,Yes,5.3,303,GB,United Kingdom,0,0,97
59965,tt1600195,en,Abduction,"Action,Mystery,Thriller",22/09/2011,False,False,31.955,5.9,2634,Netflix,Yes,No,No,5.1,81184,US,United States of America,35000000,82087155,106
62837,tt1564349,en,Dolphin Tale,"Drama,Family",23/09/2011,False,False,14.334,6.9,571,Stan,No,Yes,No,6.8,24690,US,United States of America,37000000,95404397,113
60308,tt1210166,en,Moneyball,"Biography,Drama,Sport",23/09/2011,False,False,23.222,7.2,4278,Netflix,Yes,No,No,7.6,427690,US,United States of America,50000000,110206216,134
45610,tt1586752,en,Machine Gun Preacher,"Action,Biography,Crime",23/09/2011,False,False,47.781,6.7,877,Amazon Prime Video,No,No,Yes,6.7,66897,US,United States of America,30000000,2527904,129
10316,tt1124035,en,The Ides of March,"Drama,Thriller",24/09/2011,False,False,16.849,6.7,2152,Stan,No,Yes,No,7.1,224252,US,United States of America,12500000,76338111,101
73846,tt1175713,en,The Family Tree,"Comedy,Drama",26/09/2011,False,False,5.101,5.3,40,Amazon Prime Video,No,No,Yes,5.4,2036,US,United States of America,0,6035,87
75190,tt2058636,en,Jeff Dunham: Controlled Chaos,Comedy,27/09/2011,False,False,5.153,6.3,34,"Netflix, Amazon Prime Video",Yes,No,Yes,7.4,2337,US,United States of America,0,0,90
78245,tt2057445,en,No Other Woman,"Drama,Romance,Thriller",28/09/2011,False,False,2.909,3.5,4,Netflix,Yes,No,No,6.1,321,PH,Philippines,0,0,104
82743,tt1723124,en,Inbred,"Comedy,Horror",30/09/2011,False,False,9.259,5.4,101,Amazon Prime Video,No,No,Yes,5.3,5343,GB,United Kingdom,0,0,90
63492,tt0770703,en,What's Your Number?,"Comedy,Romance",30/09/2011,False,False,20.388,6.5,2093,Amazon Prime Video,No,No,Yes,6.0,82157,US,United States of America,20000000,30426096,106
40807,tt1306980,en,50/50,"Comedy,Drama,Romance",30/09/2011,False,False,23.345,7.1,3306,"Amazon Prime Video, Stan",No,Yes,Yes,7.6,332426,US,United States of America,8000000,39187783,100
102072,tt1918639,en,40 Days at Base Camp,Documentary,1/10/2011,False,False,1.816,7.1,6,Amazon Prime Video,No,No,Yes,6.7,91,CA,Canada,0,0,88
76025,tt1723811,en,Shame,Drama,2/10/2011,False,False,37.346,7.0,2734,Stan,No,Yes,No,7.2,197809,CA,Canada,6500000,3909002,102
73456,tt2066832,en,Barbie: Princess Charm School,"Animation,Family,Fantasy",5/10/2011,False,False,53.63,7.4,656,"Netflix, Stan",Yes,Yes,No,6.4,3068,US,United States of America,0,0,79
70954,tt1703148,en,The Hunter,"Adventure,Drama,Thriller",6/10/2011,False,False,14.463,6.6,552,Stan,No,Yes,No,6.7,39803,AU,Australia,0,176669,102
68817,tt1068242,en,Footloose,"Comedy,Drama,Music",6/10/2011,False,False,26.858,6.6,1489,"Netflix, Stan",Yes,Yes,No,5.8,50739,US,United States of America,24000000,63543328,113
415814,tt2042712,en,Where is Robert Fisher?,"Crime,Documentary",7/10/2011,False,False,1.4,6.5,13,Amazon Prime Video,No,No,Yes,6.2,509,US,United States of America,0,0,84
70878,tt1720164,en,Mimesis,"Fantasy,Horror",7/10/2011,False,False,5.956,4.5,28,Amazon Prime Video,No,No,Yes,4.4,1104,US,United States of America,0,0,95
65599,tt1714208,en,The Woman,"Drama,Horror,Thriller",14/10/2011,False,False,14.544,6.0,445,Amazon Prime Video,No,No,Yes,6.0,24708,US,United States of America,0,0,102
336567,tt2304901,en,Sherlock Holmes,Adventure,19/10/2011,False,False,1.4,0.0,0,Amazon Prime Video,No,No,Yes,5.5,61,US,United States of America,0,0,77
72571,tt1778304,en,Paranormal Activity 3,"Horror,Mystery",19/10/2011,False,False,39.432,5.9,1922,Netflix,Yes,No,No,5.8,96172,US,United States of America,5000000,207039844,94
75301,tt1787660,en,Being Elmo: A Puppeteer's Journey,Documentary,21/10/2011,False,False,10.052,7.3,128,Netflix,Yes,No,No,7.6,7119,US,United States of America,0,286201,80
101501,tt1566637,en,The Afflicted,"Horror,Thriller",22/10/2011,False,False,3.867,5.1,27,Amazon Prime Video,No,No,Yes,4.5,1425,US,United States of America,180000,175742,85
17578,tt0983193,en,The Adventures of Tintin,"Action,Adventure,Animation",24/10/2011,False,False,34.224,6.9,4781,"Amazon Prime Video, Stan",No,Yes,Yes,7.3,233187,NZ,New Zealand,130000000,371940071,107
119197,tt1674776,en,Let Go,Comedy,25/10/2011,False,False,2.566,5.8,14,Amazon Prime Video,No,No,Yes,5.2,823,US,United States of America,0,0,109
417859,tt0448694,en,Puss in Boots,"Adventure,Animation,Comedy",27/10/2011,False,False,685.121,6.5,2882,"Netflix, Stan",Yes,Yes,No,6.6,164616,US,United States of America,130000000,554987477,90
85950,tt2015298,en,Autoluminescent: Rowland S. Howard,"Documentary,Music",27/10/2011,False,False,1.976,7.5,11,Amazon Prime Video,No,No,Yes,7.9,328,AU,Australia,0,0,110
49530,tt1637688,en,In Time,"Action,Sci-Fi,Thriller",27/10/2011,False,False,66.462,7.0,10011,Amazon Prime Video,No,No,Yes,6.7,415002,US,United States of America,40000000,173930596,109
83860,tt1720182,en,October Baby,Drama,30/10/2011,False,False,9.084,6.7,95,Amazon Prime Video,No,No,Yes,6.6,7704,US,United States of America,1000000,5396618,107
481352,tt2104838,en,A Haunting on Hamilton Street 2: The Stable,Documentary,31/10/2011,False,False,1.833,6.8,4,Amazon Prime Video,No,No,Yes,5.7,141,US,United States of America,0,0,86
129798,tt1814905,en,The Crying Dead,"Adventure,Horror,Thriller",31/10/2011,False,False,2.254,4.2,12,Amazon Prime Video,No,No,Yes,3.9,1319,US,United States of America,0,0,0
325729,tt1796606,en,Savage Memory,"Biography,Documentary,Drama",1/11/2011,False,False,0.631,0.0,0,Amazon Prime Video,No,No,Yes,7.2,18,GB,United Kingdom,0,0,80
77499,tt2091240,en,Barbie: A Perfect Christmas,"Animation,Family,Musical",3/11/2011,False,False,18.152,6.7,262,Stan,No,Yes,No,5.4,1090,US,United States of America,0,0,74
55465,tt1268799,en,A Very Harold & Kumar Christmas,"Adventure,Comedy",4/11/2011,False,False,19.73,6.0,805,Netflix,Yes,No,No,6.2,70742,US,United States of America,19000000,36192775,108
73563,tt1507564,en,The Greening of Whitney Brown,"Adventure,Animation,Family",10/11/2011,False,False,6.952,6.2,39,Amazon Prime Video,No,No,Yes,5.2,649,US,United States of America,0,0,87
51052,tt1430607,en,Arthur Christmas,"Adventure,Animation,Comedy",10/11/2011,False,False,27.269,6.8,1235,Stan,No,Yes,No,7.1,62396,GB,United Kingdom,10000000,0,97
37958,tt1253864,en,Immortals,"Action,Drama,Fantasy",10/11/2011,False,False,36.767,5.9,2217,Netflix,Yes,No,No,6.0,170201,US,United States of America,75000000,226904017,110
57157,tt1625346,en,Young Adult,"Comedy,Drama",11/11/2011,False,False,15.489,5.8,1068,Stan,No,Yes,No,6.3,85100,US,United States of America,12000000,22939027,94
261425,tt2616068,en,1:1 Thierry Henry,"Biography,Documentary,Sport",13/11/2011,False,False,0.6,0.5,1,Amazon Prime Video,No,No,Yes,5.5,120,US,United States of America,0,0,51
77716,tt1650056,en,The Cup,"Biography,Drama,Sport",13/11/2011,False,False,3.738,6.3,12,"Netflix, Stan",Yes,Yes,No,5.6,825,AU,Australia,0,0,106
80664,tt3709746,en,Tim Minchin and the Heritage Orchestra: Live at the Royal Albert Hall,Comedy,14/11/2011,False,False,3.724,7.2,10,Amazon Prime Video,No,No,Yes,8.4,400,GB,United Kingdom,0,0,146
65759,tt1402488,en,Happy Feet Two,"Adventure,Animation,Comedy",18/11/2011,False,False,46.344,6.1,1365,"Netflix, Stan",Yes,Yes,No,5.8,45555,AU,Australia,130000000,150406466,100
239650,tt2041534,en,Tyler Perry's A Madea Christmas - The Play,Comedy,22/11/2011,False,False,5.371,6.5,27,Stan,No,Yes,No,4.1,1063,US,United States of America,0,0,152
58574,tt1515091,en,Sherlock Holmes: A Game of Shadows,"Action,Adventure,Mystery",22/11/2011,False,False,38.148,7.1,9364,Netflix,Yes,No,No,7.4,458417,GB,United Kingdom,125000000,334615000,129
44826,tt0970179,en,Hugo,"Adventure,Drama,Family",22/11/2011,False,False,26.18,7.2,6444,Stan,No,Yes,No,7.5,325394,GB,United Kingdom,170000000,185770160,126
75900,tt1655420,en,My Week with Marilyn,"Biography,Drama",23/11/2011,False,False,18.597,6.7,1150,Stan,No,Yes,No,6.9,87822,GB,United Kingdom,6400000,35057696,99
75622,tt1640548,en,Rampart,"Crime,Drama",23/11/2011,False,False,9.305,5.5,298,Stan,No,Yes,No,5.8,24466,US,United States of America,12000000,972512,108
976109,tt2077903,en,Unwanted Guest,Drama,30/11/2011,False,False,0.6,0.0,0,Amazon Prime Video,No,No,Yes,5.5,11,NG,Nigeria,0,0,84
56292,tt1229238,en,Mission: Impossible - Ghost Protocol,"Action,Adventure,Thriller",7/12/2011,False,False,58.418,7.1,8649,Stan,No,Yes,No,7.4,493626,US,United States of America,145000000,694713380,133
62838,tt1598822,en,New Year's Eve,"Comedy,Romance",8/12/2011,False,False,26.008,5.9,1934,Netflix,Yes,No,No,5.6,87286,US,United States of America,56000000,142044638,118
71676,tt1071875,en,Ghost Rider: Spirit of Vengeance,"Action,Fantasy,Thriller",11/12/2011,False,False,54.643,5.0,3313,Netflix,Yes,No,No,4.3,120971,US,United States of America,57000000,132563930,96
82620,tt1860355,en,Undefeated,"Documentary,Sport",12/12/2011,False,False,8.046,7.6,60,Stan,No,Yes,No,7.7,7139,US,United States of America,0,583844,113
65754,tt1568346,en,The Girl with the Dragon Tattoo,"Crime,Drama,Mystery",14/12/2011,False,False,35.642,7.4,6121,Amazon Prime Video,No,No,Yes,7.8,466799,US,United States of America,90000000,232617430,158
55301,tt1615918,en,Alvin and the Chipmunks: Chipwrecked,"Adventure,Animation,Comedy",14/12/2011,False,False,38.233,5.7,1893,Amazon Prime Video,No,No,Yes,4.3,36331,US,United States of America,75000000,342695435,87
196079,tt1891956,en,The Road Uphill,Documentary,23/12/2011,False,False,0.927,7.0,1,Amazon Prime Video,No,No,Yes,7.4,183,LU,Luxembourg,0,0,89
81684,tt2132486,en,The Gruffalo's Child,"Animation,Family,Fantasy",25/12/2011,False,False,8.304,7.0,109,"Netflix, Stan",Yes,Yes,No,7.1,3559,DE,Germany,0,0,26
229925,tt2167773,en,Is This a Joke?,"Comedy,Drama,Short",31/12/2011,False,False,0.635,0.0,0,Amazon Prime Video,No,No,Yes,7.5,39,GB,United Kingdom,0,0,19
51490,tt1260365,en,On the Inside,"Drama,Thriller",31/12/2011,False,False,4.479,5.3,40,Amazon Prime Video,No,No,Yes,5.2,2099,CA,Canada,4000000,0,95
292259,tt2379890,en,9/11: Voices From the Air,Documentary,1/01/2012,False,False,1.509,2.0,1,Amazon Prime Video,No,No,Yes,7.5,55,US,United States of America,0,0,0
290730,tt2112307,en,The Vortex,"Action,Adventure,Comedy",1/01/2012,False,False,2.449,7.0,13,Amazon Prime Video,No,No,Yes,2.2,371,US,United States of America,1000000,0,96
273797,tt1832354,en,For the Glory,"Drama,Sport",1/01/2012,False,False,0.6,0.0,0,Amazon Prime Video,No,No,Yes,5.3,121,US,United States of America,0,0,0
271288,tt2121734,en,The Perfect Victim,"Crime,Documentary",1/01/2012,False,False,1.767,0.0,0,Amazon Prime Video,No,No,Yes,7.5,93,US,United States of America,0,0,82
159982,tt2625082,en,First Man on the Moon,Documentary,1/01/2012,False,False,2.088,8.0,1,Amazon Prime Video,No,No,Yes,8.2,86,GB,United Kingdom,0,0,54
142295,tt2502186,en,The Yummy Gummy Search for Santa,"Adventure,Animation,Comedy",1/01/2012,False,False,1.97,3.3,5,Amazon Prime Video,No,No,Yes,1.4,424,US,United States of America,0,0,61
138211,tt2170403,en,Fire Ants 3D: The Invincible Army,Documentary,7/01/2012,False,False,0.6,7.0,2,Amazon Prime Video,No,No,Yes,7.5,74,US,United States of America,0,0,48
130692,tt2047910,en,Walking the Halls,"Drama,Thriller",7/01/2012,False,False,4.635,5.8,19,Amazon Prime Video,No,No,Yes,5.4,1221,CA,Canada,0,0,88
49527,tt1568338,en,Man on a Ledge,"Action,Crime,Thriller",13/01/2012,False,False,28.994,6.4,2276,Stan,No,Yes,No,6.6,154060,US,United States of America,42000000,46221189,102
134909,tt1379206,en,The Unbookables,"Comedy,Documentary",19/01/2012,False,False,1.545,6.9,7,Amazon Prime Video,No,No,Yes,6.0,134,US,United States of America,0,0,96
252215,tt1852114,en,Sweetwater,Drama,26/01/2012,False,False,1.18,0.0,0,Amazon Prime Video,No,No,Yes,5.6,52,US,United States of America,0,0,109
162639,tt2011223,en,Scenes from a Gay Marriage,"Comedy,Drama,Romance",26/01/2012,False,False,4.653,5.7,11,Amazon Prime Video,No,No,Yes,5.2,1477,US,United States of America,0,0,83
85696,tt1885440,en,We'll Take Manhattan,"Drama,Romance",26/01/2012,False,False,4.829,5.8,21,Amazon Prime Video,No,No,Yes,6.6,1209,GB,United Kingdom,0,0,90
116186,tt2156566,en,Kasabian: Live! - Live at the O2,Music,1/02/2012,False,False,1.241,9.0,3,Amazon Prime Video,No,No,Yes,8.3,33,GB,United Kingdom,0,0,137
90118,tt1912982,en,A Little Bit Zombie,"Comedy,Horror,Sci-Fi",3/02/2012,False,False,9.898,5.4,55,Amazon Prime Video,No,No,Yes,5.3,2888,CA,Canada,0,0,87
65086,tt1596365,en,The Woman in Black,"Drama,Fantasy,Horror",3/02/2012,False,False,16.119,6.1,3141,Stan,No,Yes,No,6.4,185633,CA,Canada,17000000,127730736,95
206203,tt1622566,en,After Effect,"Action,Horror,Thriller",8/02/2012,False,False,2.755,5.5,12,Amazon Prime Video,No,No,Yes,4.0,563,US,United States of America,1000000,0,95
93011,tt1899240,en,Material,"Comedy,Drama",9/02/2012,False,False,2.916,5.6,8,Netflix,Yes,No,No,7.1,1011,ZA,South Africa,2000000,0,94
88478,tt1735839,en,Any Questions for Ben?,"Comedy,Romance",9/02/2012,False,False,3.102,5.6,14,Netflix,Yes,No,No,5.6,1716,AU,Australia,0,0,114
156632,tt2085986,en,Yemen's Reluctant Revolutionary,"Documentary,Drama",10/02/2012,False,False,1.345,8.2,5,Amazon Prime Video,No,No,Yes,7.7,194,YE,Yemen,0,0,70
94973,tt1998245,en,"Il était une fois, une fois",Comedy,14/02/2012,False,False,3.748,5.0,33,Amazon Prime Video,No,No,Yes,5.2,500,FR,France,0,0,95
91342,tt2197823,en,Barbie in A Mermaid Tale 2,"Animation,Family",22/02/2012,False,False,28.95,7.0,372,Stan,No,Yes,No,6.0,1903,CA,Canada,0,15489307,74
76589,tt2027128,en,Justice League: Doom,"Action,Animation,Fantasy",28/02/2012,False,False,37.246,7.4,724,Stan,No,Yes,No,7.4,34819,US,United States of America,0,0,77
195968,tt1730698,en,Shackleton's Captain,"Adventure,Documentary,History",1/03/2012,False,False,3.051,6.0,6,Amazon Prime Video,No,No,Yes,7.5,687,DE,Germany,0,0,85
73723,tt1482459,en,The Lorax,"Adventure,Animation,Comedy",1/03/2012,False,False,48.084,6.5,2935,"Netflix, Amazon Prime Video, Stan",Yes,Yes,Yes,6.4,115728,US,United States of America,70000000,348840316,86
57214,tt1636826,en,Project X,Comedy,1/03/2012,False,False,86.604,6.8,5477,Netflix,Yes,No,No,6.6,213572,US,United States of America,12000000,102731865,88
171788,tt1934472,en,We Were Children,Drama,3/03/2012,False,False,1.697,7.7,6,Amazon Prime Video,No,No,Yes,7.7,652,CA,Canada,0,0,88
96741,tt1434944,en,This Is Who I Am,"Crime,Drama",6/03/2012,False,False,1.182,2.0,1,Amazon Prime Video,No,No,Yes,5.3,467,US,United States of America,0,0,85
95516,tt1598873,en,Cleanskin,"Action,Crime,Drama",8/03/2012,False,False,14.073,5.7,270,Netflix,Yes,No,No,6.2,20749,GB,United Kingdom,0,0,108
81025,tt1441952,en,Salmon Fishing in the Yemen,"Comedy,Drama,Romance",9/03/2012,False,False,10.351,6.4,768,Amazon Prime Video,No,No,Yes,6.8,65459,FR,France,0,34564651,107
96769,tt2081260,en,Nina Conti: Her Master's Voice,"Biography,Comedy,Documentary",11/03/2012,False,False,3.972,7.4,15,Amazon Prime Video,No,No,Yes,7.4,411,US,United States of America,0,0,64
52001,tt1641975,en,Citadel,"Drama,Horror,Thriller",11/03/2012,False,False,8.724,5.4,128,Amazon Prime Video,No,No,Yes,5.4,7119,IE,Ireland,0,0,85
72197,tt1430626,en,The Pirates! In an Adventure with Scientists!,"Adventure,Animation,Comedy",12/03/2012,False,False,19.585,6.4,918,Netflix,Yes,No,No,6.7,49207,GB,United Kingdom,60000000,123054041,88
70160,tt1392170,en,The Hunger Games,"Action,Adventure,Sci-Fi",12/03/2012,False,False,46.149,7.2,19816,"Netflix, Stan",Yes,Yes,No,7.2,922509,US,United States of America,75000000,694394724,142
64688,tt1232829,en,21 Jump Street,"Action,Comedy,Crime",14/03/2012,False,False,32.597,6.9,9208,Amazon Prime Video,No,No,Yes,7.2,562624,US,United States of America,42000000,201585328,109
60747,tt1234719,en,Red Dawn,"Action,Drama",15/03/2012,False,False,35.469,5.7,1375,"Netflix, Stan",Yes,Yes,No,5.3,78116,US,United States of America,65000000,44806783,93
200063,tt1542485,en,Sunset Strip,Documentary,16/03/2012,False,False,4.662,7.3,26,Amazon Prime Video,No,No,Yes,6.8,766,US,United States of America,0,0,97
140033,tt2198109,en,Phone Swap,"Comedy,Romance",17/03/2012,False,False,2.53,5.0,6,Netflix,Yes,No,No,6.4,181,NG,Nigeria,0,0,111
68734,tt1024648,en,Argo,"Biography,Drama,Thriller",22/03/2012,False,False,22.892,7.3,7439,Stan,No,Yes,No,7.7,617405,GB,United Kingdom,44500000,232325503,120
89872,tt1874633,en,Musical Chairs,"Drama,Romance",23/03/2012,False,False,1.837,5.0,1,Amazon Prime Video,No,No,Yes,5.8,324,US,United States of America,0,0,102
57165,tt1646987,en,Wrath of the Titans,"Action,Adventure,Fantasy",28/03/2012,False,False,64.144,5.7,3715,Stan,No,Yes,No,5.7,190674,ES,Spain,150000000,301970083,99
109245,tt2214981,en,Do No Harm,Thriller,1/04/2012,False,False,2.744,4.9,11,Amazon Prime Video,No,No,Yes,4.2,476,CA,Canada,0,0,88
373043,tt2299383,en,Advantageous,Sci-Fi,3/04/2012,False,False,2.166,8.0,1,Netflix,Yes,No,No,8.6,75,US,United States of America,0,0,23
77948,tt1366365,en,The Cold Light of Day,"Action,Thriller",4/04/2012,False,False,14.196,5.3,758,Netflix,Yes,No,No,4.9,37997,ES,Spain,20000000,16863583,93
71552,tt1605630,en,American Reunion,Comedy,4/04/2012,False,False,49.961,6.3,3956,Stan,No,Yes,No,6.7,216314,US,United States of America,50000000,234989584,113
442170,tt2106403,en,Dripping in Chocolate,"Crime,Drama,Mystery",7/04/2012,False,False,3.228,6.0,4,Amazon Prime Video,No,No,Yes,6.2,418,AU,Australia,0,0,90
101449,tt2273321,en,Jim Gaffigan: Mr. Universe,Comedy,11/04/2012,False,False,5.274,6.9,68,Netflix,Yes,No,No,7.7,3577,US,United States of America,0,0,77
44833,tt1440129,en,Battleship,"Action,Adventure,Sci-Fi",11/04/2012,False,False,49.198,5.8,4880,"Netflix, Amazon Prime Video, Stan",Yes,Yes,Yes,5.8,249761,US,United States of America,209000000,303025485,131
22970,tt1259521,en,The Cabin in the Woods,"Horror,Mystery,Thriller",12/04/2012,False,False,41.205,6.6,6897,"Amazon Prime Video, Stan",No,Yes,Yes,7.0,421848,US,United States of America,30000000,71041255,95
330200,tt4006278,en,SOS: The Titanic Inquiry,"Drama,History",16/04/2012,False,False,0.6,9.0,1,Amazon Prime Video,No,No,Yes,7.4,65,GB,United Kingdom,0,0,59
306219,tt2478462,en,Misa's Fugue,"Biography,Documentary,War",16/04/2012,False,False,0.903,9.0,2,Amazon Prime Video,No,No,Yes,7.5,53,US,United States of America,13000,0,97
72387,tt1656190,en,Safe,"Action,Crime,Thriller",16/04/2012,False,False,24.511,6.5,2097,Netflix,Yes,No,No,6.5,111945,US,United States of America,30000000,40346186,94
77877,tt1327194,en,The Lucky One,"Drama,Mystery,Romance",19/04/2012,False,False,406.93,7.1,3217,Stan,No,Yes,No,6.4,109814,US,United States of America,25000000,99357138,101
137381,tt1929346,en,ᐃᓄᐃᑦ ᒥᑎᓕᒻᒥᐅ,Documentary,20/04/2012,False,False,0.6,10.0,1,Amazon Prime Video,No,No,Yes,7.7,114,CA,Canada,0,0,90
67660,tt1621045,en,Think Like a Man,"Comedy,Romance",20/04/2012,False,False,17.008,6.9,745,Netflix,Yes,No,No,6.5,48222,US,United States of America,12000000,96070507,122
103883,tt1975368,en,Beaconsfield,Drama,22/04/2012,False,False,2.446,7.0,5,Amazon Prime Video,No,No,Yes,6.8,529,AU,Australia,0,0,111
101420,tt2226309,en,Burden of Evil,"Crime,Drama,Thriller",22/04/2012,False,False,2.726,5.3,8,Amazon Prime Video,No,No,Yes,4.4,397,CA,Canada,0,0,91
139715,tt1865346,en,Detention of the Dead,"Action,Adventure,Comedy",27/04/2012,False,False,7.12,4.9,74,Amazon Prime Video,No,No,Yes,4.5,2725,US,United States of America,500000,0,87
92591,tt1704573,en,Bernie,"Biography,Comedy,Crime",27/04/2012,False,False,10.335,6.6,765,Stan,No,Yes,No,6.8,61054,US,United States of America,5000000,9206470,99
92393,tt2062661,en,Tape 407,"Horror,Sci-Fi,Thriller",27/04/2012,False,False,6.1,3.9,68,Amazon Prime Video,No,No,Yes,3.6,3848,US,United States of America,0,0,90
96631,tt1951218,en,Piggy,"Horror,Thriller",3/05/2012,False,False,6.086,5.9,27,Amazon Prime Video,No,No,Yes,5.5,1672,GB,United Kingdom,900000,0,106
257173,tt1954204,en,A Beautiful Soul,Drama,4/05/2012,False,False,2.729,6.5,2,Amazon Prime Video,No,No,Yes,6.6,115,US,United States of America,0,0,90
127061,tt1699498,en,Lake Effects,"Comedy,Family,Romance",6/05/2012,False,False,2.286,4.4,15,Amazon Prime Video,No,No,Yes,5.6,628,US,United States of America,0,0,90
62213,tt1077368,en,Dark Shadows,"Comedy,Fantasy,Horror",9/05/2012,False,False,34.763,6.0,6501,"Netflix, Stan",Yes,Yes,No,6.2,270052,US,United States of America,150000000,245527149,113
496255,tt2717238,en,Shirshendur Diary,"Drama,Thriller",12/05/2012,False,False,0.6,0.0,0,Amazon Prime Video,No,No,Yes,6.8,32,IN,India,0,0,0
97632,tt2175927,en,American Warships,"Action,Adventure,Sci-Fi",15/05/2012,False,False,6.552,3.7,51,Amazon Prime Video,No,No,Yes,2.8,2640,US,United States of America,0,1000000,90
76493,tt1645170,en,The Dictator,Comedy,15/05/2012,False,False,79.232,6.2,5108,"Netflix, Amazon Prime Video, Stan",Yes,Yes,Yes,6.4,311119,US,United States of America,65000000,179379533,83
76494,tt1586265,en,What to Expect When You're Expecting,"Comedy,Drama,Romance",17/05/2012,False,False,24.517,6.0,1641,Stan,No,Yes,No,5.7,73741,US,United States of America,40000000,79700000,110
105528,tt1894561,en,Cowgirls n' Angels,"Adventure,Drama,Family",25/05/2012,False,False,7.876,6.3,64,Amazon Prime Video,No,No,Yes,6.0,1701,US,United States of America,0,120680,92
49014,tt1480656,en,Cosmopolis,"Crime,Drama,Fantasy",25/05/2012,False,False,11.423,5.7,1080,Stan,No,Yes,No,5.1,48305,CA,Canada,20500000,6063556,109
461255,tt2173760,en,By the Wayside,"Comedy,Drama",27/05/2012,False,False,0.6,0.0,0,Amazon Prime Video,No,No,Yes,6.5,22,US,United States of America,0,0,75
58595,tt1735898,en,Snow White and the Huntsman,"Action,Adventure,Drama",30/05/2012,False,False,39.13,6.0,7245,"Amazon Prime Video, Stan",No,Yes,Yes,6.1,292036,US,United States of America,170000000,396600000,127
126277,tt1959332,en,American Mary,"Drama,Horror",31/05/2012,False,False,14.877,6.1,418,Amazon Prime Video,No,No,Yes,6.2,26296,CA,Canada,0,0,102
110122,tt1541123,en,Astronaut: The Last Push,"Drama,Sci-Fi",1/06/2012,False,False,5.895,5.4,53,Amazon Prime Video,No,No,Yes,5.3,1770,US,United States of America,0,0,90
